train|MSE;epoch
0.008427731692790985;0
0.008437836542725563;0
0.024733930826187134;0
0.02184683457016945;0
0.012355182319879532;0
0.008925564587116241;0
0.03869897127151489;0
0.007386006880551577;0
0.007099119946360588;0
0.047060348093509674;0
0.022315770387649536;0
0.013783791102468967;0
0.022044502198696136;0
0.03900567442178726;0
0.03400976583361626;0
0.06177384406328201;0
0.01329020969569683;0
0.01638605445623398;0
0.004933459684252739;0
0.03509896621108055;0
0.029965832829475403;0
0.012952586635947227;0
0.021787501871585846;0
0.008516690693795681;0
0.004432474263012409;0
0.030663762241601944;0
0.040136516094207764;0
0.07983606308698654;0
0.011057419702410698;0
0.005497829057276249;0
0.14111371338367462;0
0.005930003710091114;0
0.0031273718923330307;0
0.015425432473421097;0
0.015409865416586399;0
0.01794779673218727;0
0.05655537545681;0
0.005481715779751539;0
0.014998093247413635;0
0.009890252724289894;0
0.02545957639813423;0
0.004300640895962715;0
0.0047242240980267525;0
0.05059937387704849;0
0.03908466920256615;0
0.004701330326497555;0
0.021421091631054878;0
0.003957186825573444;0
0.004347603302448988;0
0.19356152415275574;0
0.006110102403908968;0
0.004639743827283382;0
0.013928831554949284;0
0.09221457690000534;0
0.3088438808917999;0
0.007890075445175171;0
0.29192566871643066;1
0.06051373854279518;1
0.0037529198452830315;1
0.005282259080559015;1
0.008697626180946827;1
0.004166631028056145;1
0.00740086380392313;1
0.07563383877277374;1
0.016933612525463104;1
0.010516568087041378;1
0.17485247552394867;1
0.004446764476597309;1
0.004261108115315437;1
0.020208392292261124;1
0.015428694896399975;1
0.01708233542740345;1
0.005466137081384659;1
0.35608452558517456;1
0.011764639057219028;1
0.00793673936277628;1
0.005381445400416851;1
0.003035475965589285;1
0.0028077077586203814;1
0.06895998120307922;1
0.03957679867744446;1
0.009614063426852226;1
0.014149276539683342;1
0.006495518144220114;1
0.015543517656624317;1
0.004931672476232052;1
0.008463392034173012;1
0.0233212448656559;1
0.037309497594833374;1
0.009219146333634853;1
0.006511386018246412;1
0.0059327478520572186;1
0.04496849328279495;1
0.022362515330314636;1
0.006660363171249628;1
0.007355279754847288;1
0.0076223332434892654;1
0.04675149917602539;1
0.010633681900799274;1
0.2741925120353699;1
0.031053271144628525;1
0.01075664721429348;1
0.0076931798830628395;1
0.0032462771050632;1
0.012299536727368832;1
0.00954192504286766;1
0.08008639514446259;1
0.007267961278557777;1
0.0049534086138010025;1
0.006421574857085943;1
0.0044133421033620834;1
0.021495206281542778;1
0.011019941419363022;2
0.005157425068318844;2
0.03542066365480423;2
0.00714467279613018;2
0.005437695886939764;2
0.004164515994489193;2
0.00635318411514163;2
0.007479715161025524;2
0.006980494596064091;2
0.0031499413307756186;2
0.012226905673742294;2
0.011122630909085274;2
0.010826471261680126;2
0.009515042416751385;2
0.005809134803712368;2
0.024964947253465652;2
0.006949912756681442;2
0.0055204518139362335;2
0.004382602404803038;2
0.011779733933508396;2
0.008908909745514393;2
0.020087875425815582;2
0.010132513009011745;2
0.0076464153826236725;2
0.01522105187177658;2
0.01823803037405014;2
0.003864406608045101;2
0.13398537039756775;2
0.0052904654294252396;2
0.0029089227318763733;2
0.003420308232307434;2
0.006877767387777567;2
0.018262268975377083;2
0.003998412750661373;2
0.006454168818891048;2
0.004857993219047785;2
0.004069018177688122;2
0.004647637717425823;2
0.0048707835376262665;2
0.004515741020441055;2
0.006384763866662979;2
0.002984962658956647;2
0.007922250777482986;2
0.12259404361248016;2
0.0019406910287216306;2
0.040797509253025055;2
0.0021993019618093967;2
0.0050088390707969666;2
0.009960985742509365;2
0.004107777029275894;2
0.004628878086805344;2
0.005824902094900608;2
0.0031981179490685463;2
0.009007025510072708;2
0.10629332065582275;2
0.018563032150268555;2
0.0016423549968749285;2
0.013270413503050804;3
0.003910821862518787;3
0.015035863034427166;3
0.005145943723618984;3
0.05337821692228317;3
0.00620525935664773;3
0.01706146076321602;3
0.0014032821636646986;3
0.009274108335375786;3
0.003570190630853176;3
0.002626601606607437;3
0.004676182754337788;3
0.003663797164335847;3
0.004587691742926836;3
0.009596524760127068;3
0.0038591744378209114;3
0.006256480235606432;3
0.1087861955165863;3
0.027589300647377968;3
0.003412164282053709;3
0.0044977557845413685;3
0.004533455707132816;3
0.09839093685150146;3
0.00702932383865118;3
0.13715051114559174;3
0.005331769119948149;3
0.0034986967220902443;3
0.07113909721374512;3
0.002866994356736541;3
0.004050998017191887;3
0.02485612966120243;3
0.05403103679418564;3
0.002963044447824359;3
0.00571020133793354;3
0.014630917459726334;3
0.002901701955124736;3
0.08669234067201614;3
0.007887046784162521;3
0.0037628342397511005;3
0.002678832272067666;3
0.05652732029557228;3
0.0026203119195997715;3
0.03936239331960678;3
0.060158129781484604;3
0.004983806051313877;3
0.002891856012865901;3
0.008633504621684551;3
0.010098121128976345;3
0.007233796641230583;3
0.003023694269359112;3
0.00563090480864048;3
0.00373496999964118;3
0.006534779444336891;3
0.026674360036849976;3
0.0022511431016027927;3
0.0066857775673270226;3
0.01102649886161089;4
0.004801655188202858;4
0.011804141104221344;4
0.005594559013843536;4
0.0038862875662744045;4
0.003400116693228483;4
0.012175746262073517;4
0.0075180744752287865;4
0.24330273270606995;4
0.002816061722114682;4
0.01526889018714428;4
0.004546646028757095;4
0.005925755016505718;4
0.013227760791778564;4
0.004809196572750807;4
0.006567713338881731;4
0.0025988768320530653;4
0.0034945823717862368;4
0.004162915982306004;4
0.013141175732016563;4
0.004170208238065243;4
0.004014955833554268;4
0.006378622725605965;4
0.0046716113574802876;4
0.008722446858882904;4
0.003837974276393652;4
0.18474674224853516;4
0.006114903837442398;4
0.008813513442873955;4
0.006492790300399065;4
0.003889386774972081;4
0.00672471197322011;4
0.0025849053636193275;4
0.002972133457660675;4
0.00835906621068716;4
0.10786314308643341;4
0.001687967567704618;4
0.007841813378036022;4
0.008527925238013268;4
0.0054827784188091755;4
0.005253485403954983;4
0.0029341187328100204;4
0.0024937926791608334;4
0.0027188071981072426;4
0.002646863227710128;4
0.003282911377027631;4
0.004105007275938988;4
0.002808687509968877;4
0.18618068099021912;4
0.11937140673398972;4
0.06749308854341507;4
0.0034698103554546833;4
0.0023570326156914234;4
0.05078286677598953;4
0.00825748685747385;4
0.003954295534640551;4
0.025106273591518402;4
0.009229278191924095;5
0.006770174019038677;5
0.0022776334080845118;5
0.022586926817893982;5
0.003974022343754768;5
0.0071456520818173885;5
0.0016486661043018103;5
0.004461293574422598;5
0.0033987548667937517;5
0.0035309598315507174;5
0.003658848814666271;5
0.0043487753719091415;5
0.0035385568626224995;5
0.003557591699063778;5
0.004941623192280531;5
0.01176565419882536;5
0.17957213521003723;5
0.00928585510700941;5
0.0030653527937829494;5
0.004874120932072401;5
0.004063275642693043;5
0.0751292034983635;5
0.006051449105143547;5
0.01953655108809471;5
0.006569819059222937;5
0.004610531032085419;5
0.0052767666056752205;5
0.00600461894646287;5
0.005977099761366844;5
0.006599213927984238;5
0.01909269392490387;5
0.00941268540918827;5
0.00319839408621192;5
0.007356091868132353;5
0.00564470374956727;5
0.13482767343521118;5
0.004231037572026253;5
0.007362401112914085;5
0.004000641405582428;5
0.018040727823972702;5
0.0032752850092947483;5
0.0026915164198726416;5
0.0023305662907660007;5
0.003480368759483099;5
0.005579385906457901;5
0.0023273215629160404;5
0.0044122193939983845;5
0.006574373692274094;5
0.0017384226666763425;5
0.004160908050835133;5
0.0075716301798820496;5
0.009341016411781311;5
0.002974034519866109;5
0.002824776340276003;5
0.002150166779756546;5
0.004502320196479559;5
0.006996811367571354;6
0.0034588580019772053;6
0.001511271228082478;6
0.004014879465103149;6
0.0037287170998752117;6
0.009022549726068974;6
0.015362447127699852;6
0.10189796984195709;6
0.008065449073910713;6
0.008950275368988514;6
0.006519596092402935;6
0.0037088533863425255;6
0.006401595659554005;6
0.010627344250679016;6
0.004413775634020567;6
0.002753786277025938;6
0.0027825876604765654;6
0.0031142192892730236;6
0.0014525451697409153;6
0.006887197960168123;6
0.0026230518706142902;6
0.006258959416300058;6
0.005134389735758305;6
0.001992886420339346;6
0.05706629902124405;6
0.06003200262784958;6
0.006102362647652626;6
0.012494368478655815;6
0.007018808275461197;6
0.008892297744750977;6
0.003661004826426506;6
0.018664143979549408;6
0.0031002298928797245;6
0.009985921904444695;6
0.0036980435252189636;6
0.002666378626599908;6
0.0016130934236571193;6
0.002251332625746727;6
0.007942117750644684;6
0.0023199552670121193;6
0.00650369469076395;6
0.0031532924622297287;6
0.0033131451345980167;6
0.0219216700643301;6
0.005078595131635666;6
0.005619877018034458;6
0.005972996354103088;6
0.0017848389688879251;6
0.05364308878779411;6
0.07416605949401855;6
0.0031335188541561365;6
0.003977132961153984;6
0.03721325099468231;6
0.004644147120416164;6
0.0036743979435414076;6
0.004644147120416164;6
0.0034595904871821404;6
0.02218017168343067;7
0.14312836527824402;7
0.004017336294054985;7
0.0036348430439829826;7
0.008262981660664082;7
0.07222731411457062;7
0.0015840634005144238;7
0.001848233980126679;7
0.001780026126652956;7
0.0041492474265396595;7
0.007484314031898975;7
0.007026837207376957;7
0.009366451762616634;7
0.0015364893479272723;7
0.004247688222676516;7
0.0014378108317032456;7
0.0026582672726362944;7
0.004966993350535631;7
0.001163029344752431;7
0.042731206864118576;7
0.004157223738729954;7
0.0016902175266295671;7
0.0034293001517653465;7
0.017309928312897682;7
0.0061201294884085655;7
0.002598979976028204;7
0.003168432042002678;7
0.002113069174811244;7
0.02376406453549862;7
0.0019587171263992786;7
0.00972316786646843;7
0.0057969167828559875;7
0.003806264139711857;7
0.004128939006477594;7
0.0018073145765811205;7
0.001216215081512928;7
0.0056379009038209915;7
0.003358192276209593;7
0.0024187257513403893;7
0.001745007117278874;7
0.0042359051294624805;7
0.005308930762112141;7
0.008090559393167496;7
0.01069223415106535;7
0.002240965608507395;7
0.0020728716626763344;7
0.00234258477576077;7
0.00517401983961463;7
0.006469757296144962;7
0.005060762166976929;7
0.026566162705421448;7
0.003005867823958397;7
0.002280075568705797;7
0.005738846026360989;7
0.003496262477710843;7
0.0017041617538779974;7
0.010616857558488846;8
0.006715768948197365;8
0.0026518022641539574;8
0.0009719289373606443;8
0.006836985237896442;8
0.004844746086746454;8
0.002531934529542923;8
0.004360449966043234;8
0.0034877543803304434;8
0.02432529628276825;8
0.0016674324870109558;8
0.0023914892226457596;8
0.0017074050847440958;8
0.004622211679816246;8
0.00705364067107439;8
0.08066151291131973;8
0.0025680898688733578;8
0.11398129910230637;8
0.010596384294331074;8
0.0011652391403913498;8
0.0036578557919710875;8
0.0027003386057913303;8
0.0038459664210677147;8
0.0015875588869675994;8
0.16366319358348846;8
0.010979967191815376;8
0.005618726834654808;8
0.004817802459001541;8
0.009545708075165749;8
0.004219211637973785;8
0.0020540973637253046;8
0.003870215732604265;8
0.007944379933178425;8
0.05593093857169151;8
0.0026363148353993893;8
0.018570972606539726;8
0.003997786436229944;8
0.005278393160551786;8
0.004804383497685194;8
0.002336204517632723;8
0.004467075690627098;8
0.0029294085688889027;8
0.0841282308101654;8
0.002516344655305147;8
0.014749453403055668;8
0.001350081292912364;8
0.0017810160061344504;8
0.004111115355044603;8
0.005605253856629133;8
0.0076635777950286865;8
0.005224577151238918;8
0.04611567035317421;8
0.004170102067291737;8
0.0032413052394986153;8
0.0042282226495444775;8
0.059839434921741486;8
0.009393252432346344;9
0.004207168705761433;9
0.003804377280175686;9
0.0022503603249788284;9
0.0012088539078831673;9
0.0018604109063744545;9
0.15955843031406403;9
0.0018390929326415062;9
0.0026934512425214052;9
0.006702981889247894;9
0.07807166129350662;9
0.002791954670101404;9
0.0025856748688966036;9
0.019121259450912476;9
0.0034289988689124584;9
0.0042513282969594;9
0.003118348540738225;9
0.002896639285609126;9
0.002166899386793375;9
0.19105231761932373;9
0.0043747201561927795;9
0.0029048947617411613;9
0.003662361763417721;9
0.0018652065191417933;9
0.0015704329125583172;9
0.025205839425325394;9
0.0024624946527183056;9
0.0038533019833266735;9
0.08704738318920135;9
0.0027632787823677063;9
0.003736112266778946;9
0.25971120595932007;9
0.026005322113633156;9
