"Step","participant_id: 661_test_30 - val/rmse","participant_id: 661_test_30 - val/rmse__MIN","participant_id: 661_test_30 - val/rmse__MAX"
"56","0.13617867231369019","0.13617867231369019","0.13617867231369019"
"113","0.10031279176473618","0.10031279176473618","0.10031279176473618"
"171","0.05901466682553291","0.05901466682553291","0.05901466682553291"
"228","0.08158015459775925","0.08158015459775925","0.08158015459775925"
"286","0.08651494979858398","0.08651494979858398","0.08651494979858398"
"343","0.08383182436227798","0.08383182436227798","0.08383182436227798"
"401","0.07729414850473404","0.07729414850473404","0.07729414850473404"
"458","0.07617365568876266","0.07617365568876266","0.07617365568876266"
"515","0.06895489245653152","0.06895489245653152","0.06895489245653152"
"573","0.06505031138658524","0.06505031138658524","0.06505031138658524"
"630","0.05989747494459152","0.05989747494459152","0.05989747494459152"
"688","0.05463002994656563","0.05463002994656563","0.05463002994656563"
"745","0.04971512779593468","0.04971512779593468","0.04971512779593468"
"803","0.04584778845310211","0.04584778845310211","0.04584778845310211"
"860","0.042887091636657715","0.042887091636657715","0.042887091636657715"
"918","0.03849322348833084","0.03849322348833084","0.03849322348833084"
"975","0.03534065559506416","0.03534065559506416","0.03534065559506416"
"1032","0.0353277362883091","0.0353277362883091","0.0353277362883091"
"1090","0.03348671272397041","0.03348671272397041","0.03348671272397041"
"1147","0.033270031213760376","0.033270031213760376","0.033270031213760376"
"1205","0.03188757970929146","0.03188757970929146","0.03188757970929146"
"1262","0.031231142580509186","0.031231142580509186","0.031231142580509186"
"1320","0.030301248654723167","0.030301248654723167","0.030301248654723167"
"1377","0.03255235776305199","0.03255235776305199","0.03255235776305199"
"1435","0.03233475238084793","0.03233475238084793","0.03233475238084793"
"1492","0.03222522512078285","0.03222522512078285","0.03222522512078285"
"1549","0.0324041023850441","0.0324041023850441","0.0324041023850441"
"1607","0.0305230263620615","0.0305230263620615","0.0305230263620615"
"1664","0.031211502850055695","0.031211502850055695","0.031211502850055695"
"1722","0.032266903668642044","0.032266903668642044","0.032266903668642044"
"1779","0.031823787838220596","0.031823787838220596","0.031823787838220596"
"1837","0.032979048788547516","0.032979048788547516","0.032979048788547516"
"1894","0.032256416976451874","0.032256416976451874","0.032256416976451874"
"1951","0.033895593136548996","0.033895593136548996","0.033895593136548996"
"2009","0.03245624154806137","0.03245624154806137","0.03245624154806137"
"2066","0.03316322714090347","0.03316322714090347","0.03316322714090347"
"2124","0.03359214961528778","0.03359214961528778","0.03359214961528778"
"2181","0.03319581598043442","0.03319581598043442","0.03319581598043442"
"2239","0.035794489085674286","0.035794489085674286","0.035794489085674286"
"2296","0.03444955497980118","0.03444955497980118","0.03444955497980118"
"2354","0.03525781258940697","0.03525781258940697","0.03525781258940697"
"2411","0.036492761224508286","0.036492761224508286","0.036492761224508286"
"2468","0.03663279116153717","0.03663279116153717","0.03663279116153717"
"2526","0.03604155033826828","0.03604155033826828","0.03604155033826828"
"2583","0.03807004913687706","0.03807004913687706","0.03807004913687706"
"2641","0.03937426209449768","0.03937426209449768","0.03937426209449768"
"2698","0.03985091671347618","0.03985091671347618","0.03985091671347618"
"2756","0.040535423904657364","0.040535423904657364","0.040535423904657364"
"2813","0.03929530456662178","0.03929530456662178","0.03929530456662178"
"2871","0.042547836899757385","0.042547836899757385","0.042547836899757385"
"2928","0.042283911257982254","0.042283911257982254","0.042283911257982254"
"2985","0.0430610291659832","0.0430610291659832","0.0430610291659832"
"3043","0.04356283321976662","0.04356283321976662","0.04356283321976662"
"3100","0.044010378420352936","0.044010378420352936","0.044010378420352936"
"3158","0.0436360202729702","0.0436360202729702","0.0436360202729702"
"3215","0.045230649411678314","0.045230649411678314","0.045230649411678314"
"3273","0.04441860690712929","0.04441860690712929","0.04441860690712929"
"3330","0.04581968113780022","0.04581968113780022","0.04581968113780022"
"3387","0.04389753192663193","0.04389753192663193","0.04389753192663193"
"3445","0.04587523266673088","0.04587523266673088","0.04587523266673088"
"3502","0.04483656585216522","0.04483656585216522","0.04483656585216522"
"3560","0.04687868803739548","0.04687868803739548","0.04687868803739548"
"3617","0.04522073641419411","0.04522073641419411","0.04522073641419411"
"3675","0.04548739269375801","0.04548739269375801","0.04548739269375801"
"3732","0.04596545919775963","0.04596545919775963","0.04596545919775963"
"3790","0.043223291635513306","0.043223291635513306","0.043223291635513306"
"3847","0.044655267149209976","0.044655267149209976","0.044655267149209976"
"3904","0.043450966477394104","0.043450966477394104","0.043450966477394104"
"3962","0.04598328098654747","0.04598328098654747","0.04598328098654747"
"4019","0.04448261857032776","0.04448261857032776","0.04448261857032776"
"4077","0.04384199157357216","0.04384199157357216","0.04384199157357216"
"4134","0.04485134780406952","0.04485134780406952","0.04485134780406952"
"4192","0.04272961989045143","0.04272961989045143","0.04272961989045143"
"4249","0.043649669736623764","0.043649669736623764","0.043649669736623764"
"4307","0.04136768728494644","0.04136768728494644","0.04136768728494644"
"4364","0.04382268339395523","0.04382268339395523","0.04382268339395523"
"4421","0.045337602496147156","0.045337602496147156","0.045337602496147156"
"4479","0.041394829750061035","0.041394829750061035","0.041394829750061035"
"4536","0.04246850684285164","0.04246850684285164","0.04246850684285164"
"4594","0.040903832763433456","0.040903832763433456","0.040903832763433456"
"4651","0.043101392686367035","0.043101392686367035","0.043101392686367035"
"4709","0.04149223491549492","0.04149223491549492","0.04149223491549492"
"4766","0.04090661182999611","0.04090661182999611","0.04090661182999611"
"4823","0.04130173847079277","0.04130173847079277","0.04130173847079277"
"4881","0.04284993186593056","0.04284993186593056","0.04284993186593056"
"4938","0.04398112744092941","0.04398112744092941","0.04398112744092941"
"4996","0.04343147575855255","0.04343147575855255","0.04343147575855255"
"5053","0.042383093386888504","0.042383093386888504","0.042383093386888504"
"5111","0.043791621923446655","0.043791621923446655","0.043791621923446655"
"5168","0.0430106595158577","0.0430106595158577","0.0430106595158577"
"5226","0.043184492737054825","0.043184492737054825","0.043184492737054825"
