"Step","participant_id: 661_test_30 - val/rmse","participant_id: 661_test_30 - val/rmse__MIN","participant_id: 661_test_30 - val/rmse__MAX"
"7695","0.027516353875398636","0.02581874281167984","0.02921396493911743"
"7753","0.030019868165254593","0.029219139367341995","0.03082059696316719"
"7810","0.028156938031315804","0.02620694972574711","0.0301069263368845"
"7868","0.02754384372383356","0.023773903027176857","0.031313784420490265"
"7925","0.026960590854287148","0.02514243870973587","0.028778742998838425"
"7983","0.027436990290880203","0.025914223864674568","0.02895975671708584"
"8040","0.028049346059560776","0.02642238885164261","0.029676303267478943"
"8098","0.027891799807548523","0.026559988036751747","0.0292236115783453"
"8155","0.028621666133403778","0.02843591570854187","0.028807416558265686"
"8212","0.027582423761487007","0.026818253099918365","0.02834659442305565"
"8270","0.027009062469005585","0.02572830766439438","0.02828981727361679"
"8327","0.02608057390898466","0.024706827476620674","0.027454320341348648"
"8385","0.025913245975971222","0.02362234704196453","0.028204144909977913"
"8442","0.027078155428171158","0.026188472285866737","0.02796783857047558"
"8500","0.026081589981913567","0.02502862550318241","0.027134554460644722"
"8557","0.026984505355358124","0.026723500341176987","0.02724551036953926"
"8615","0.0263600405305624","0.025119546800851822","0.02760053426027298"
"8672","0.026755934581160545","0.02620202675461769","0.0273098424077034"
"8729","0.027099804021418095","0.026447076350450516","0.027752531692385674"
"8787","0.02661293465644121","0.025684813037514687","0.027541056275367737"
"8844","0.027581781148910522","0.025703920051455498","0.029459642246365547"
"8902","0.02624046616256237","0.02470889315009117","0.02777203917503357"
"8959","0.025419531390070915","0.023725472390651703","0.027113590389490128"
"9017","0.027814121916890144","0.024638105183839798","0.03099013864994049"
"9074","0.02608488593250513","0.02595895156264305","0.02621082030236721"
"9131","0.026940654031932354","0.026699654757976532","0.027181653305888176"
"9189","0.026158024556934834","0.025597261264920235","0.026718787848949432"
"9246","0.025196359492838383","0.024730227887630463","0.025662491098046303"
"9304","0.025198020972311497","0.024142855778336525","0.02625318616628647"
"9361","0.02483344078063965","0.023718858137726784","0.025948023423552513"
"9419","0.02545242104679346","0.02373143844306469","0.027173403650522232"
"9476","0.0249474560841918","0.02463534101843834","0.02525957114994526"
"9534","0.025311173871159554","0.02523743361234665","0.025384914129972458"
"9591","0.026783893816173077","0.02565455064177513","0.027913236990571022"
"9648","0.02470196597278118","0.02368769235908985","0.02571623958647251"
"9706","0.02495651412755251","0.024275528267025948","0.02563749998807907"
"9763","0.025523013435304165","0.02370513044297695","0.027340896427631378"
"9821","0.024850585497915745","0.024366505444049835","0.025334665551781654"
"9878","0.025353575125336647","0.02435816079378128","0.026348989456892014"
"9936","0.02419542707502842","0.02347630262374878","0.02491455152630806"
"9993","0.023715470917522907","0.023696042597293854","0.02373489923775196"
"10051","0.025179337710142136","0.023780306801199913","0.026578368619084358"
"10108","0.024311753921210766","0.023263314738869667","0.025360193103551865"
"10165","0.025839311070740223","0.023763392120599747","0.0279152300208807"
"10223","0.024192766286432743","0.023923952132463455","0.02446158044040203"
"10280","0.024086791090667248","0.0238758884370327","0.024297693744301796"
"10338","0.02521195076406002","0.02424313686788082","0.02618076466023922"
"10395","0.024013985879719257","0.023430271074175835","0.02459770068526268"
"10453","0.025521505624055862","0.023906657472252846","0.02713635377585888"
"10510","0.02463406976312399","0.023329071700572968","0.02593906782567501"
"10567","0.0245811827480793","0.023341940715909004","0.025820424780249596"
"10625","0.024442149326205254","0.023582864552736282","0.025301434099674225"
"10682","0.025319035165011883","0.024382688105106354","0.026255382224917412"
"10740","0.026425071991980076","0.023895397782325745","0.028954746201634407"
"10797","0.023398217745125294","0.023166848346590996","0.02362958714365959"
"10855","0.02456382568925619","0.023216865956783295","0.025910785421729088"
"10912","0.02490809839218855","0.02408423274755478","0.02573196403682232"
"10970","0.02443995699286461","0.02420634590089321","0.024673568084836006"
"11027","0.026234930381178856","0.02568930573761463","0.02678055502474308"
"11084","0.02769950032234192","0.02616625837981701","0.02923274226486683"
"11142","0.032505862414836884","0.03091980516910553","0.03409191966056824"
"11199","0.030894288793206215","0.030894288793206215","0.030894288793206215"
"11257","0.0277309138327837","0.0277309138327837","0.0277309138327837"
"11314","0.03386171907186508","0.03386171907186508","0.03386171907186508"
