"Step","participant_id: 661_test_30 - val/val_mse","participant_id: 661_test_30 - val/val_mse__MIN","participant_id: 661_test_30 - val/val_mse__MAX"
"56","0.03369474038481712","0.024572420865297318","0.04281705990433693"
"113","0.023669976741075516","0.02228480763733387","0.02505514584481716"
"171","0.02370869368314743","0.014044497162103653","0.03337289020419121"
"228","0.014563431963324547","0.011237533763051033","0.01788933016359806"
"286","0.010418022517114878","0.009440694935619831","0.011395350098609924"
"343","0.009400492999702692","0.00812184065580368","0.010679145343601704"
"401","0.009144013980403543","0.0072814240120351315","0.011006603948771954"
"458","0.00894492375664413","0.0068439613096416","0.01104588620364666"
"515","0.00839299545623362","0.006241955328732729","0.010544035583734512"
"573","0.007644942030310631","0.00580966379493475","0.009480220265686512"
"630","0.0070253959856927395","0.005406646057963371","0.008644145913422108"
"688","0.006248264107853174","0.004987160675227642","0.007509367540478706"
"745","0.005778530612587929","0.004855281673371792","0.006701779551804066"
"803","0.0050961475353688","0.004318638239055872","0.005873656831681728"
"860","0.0046990972477942705","0.004197142086923122","0.005201052408665419"
"918","0.004506938625127077","0.004136903211474419","0.0048769740387797356"
"975","0.004296284401789308","0.003958734683692455","0.00463383411988616"
"1032","0.004171398002654314","0.003920147195458412","0.004422648809850216"
"1090","0.00396857934538275","0.003872936824336648","0.004064221866428852"
"1147","0.004102244507521391","0.004016205668449402","0.00418828334659338"
"1205","0.004050960065796971","0.0038686348125338554","0.004233285319060087"
"1262","0.004089756635949016","0.0038192253559827805","0.004360287915915251"
"1320","0.004113891278393567","0.0037854488473385572","0.004442333709448576"
"1377","0.004098611418157816","0.0038322662003338337","0.004364956635981798"
"1435","0.004113143659196794","0.003741530468687415","0.004484756849706173"
"1492","0.004096232354640961","0.003684714436531067","0.0045077502727508545"
"1549","0.0041352573316544294","0.0034970026463270187","0.00477351201698184"
"1607","0.00412383652292192","0.0035306671634316444","0.004717005882412195"
"1664","0.004262243746779859","0.003757394617423415","0.004767092876136303"
"1722","0.00425244786310941","0.0035113308113068342","0.004993564914911985"
"1779","0.004296433879062533","0.0036365073174238205","0.004956360440701246"
"1837","0.004125825362280011","0.00368840666487813","0.004563244059681892"
"1894","0.0042486831080168486","0.0036272848956286907","0.004870081320405006"
"1951","0.004175266483798623","0.0036740615032613277","0.004676471464335918"
"2009","0.004062979714944959","0.0036376393400132656","0.004488320089876652"
"2066","0.003879165160469711","0.003479976439848542","0.0042783538810908794"
"2124","0.003935474785976112","0.0035644511226564646","0.004306498449295759"
"2181","0.003944977768696845","0.003668379271402955","0.004221576265990734"
"2239","0.0038142207777127624","0.0038064923137426376","0.003821949241682887"
"2296","0.0036726410035043955","0.003457132261246443","0.003888149745762348"
"2354","0.003629905520938337","0.003487077308818698","0.0037727337330579758"
"2411","0.0037822009762749076","0.0036969014909118414","0.003867500461637974"
"2468","0.0038402507780119777","0.0036626372020691633","0.004017864353954792"
"2526","0.003780278260819614","0.003682224079966545","0.0038783324416726828"
"2583","0.003891763393767178","0.0037921250332146883","0.003991401754319668"
"2641","0.003871361957862973","0.0035938560031354427","0.004148867912590504"
"2698","0.003824888146482408","0.0037449714727699757","0.0039048048201948404"
"2756","0.004089110065251589","0.003955167252570391","0.004223052877932787"
"2813","0.004132353002205491","0.003854693379253149","0.004410012625157833"
"2871","0.003971166559495032","0.0037290335167199373","0.004213299602270126"
"2928","0.004023545305244625","0.0038938464131206274","0.004153244197368622"
"2985","0.004026854177936912","0.003964138682931662","0.0040895696729421616"
"3043","0.003971318248659372","0.0039182561449706554","0.004024380352348089"
"3100","0.004007256589829922","0.00391723494976759","0.004097278229892254"
"3158","0.003939741989597678","0.0038556037470698357","0.004023880232125521"
"3215","0.003929774044081569","0.003725955728441477","0.004133592359721661"
"3273","0.0038643801817670465","0.003701172536239028","0.004027587827295065"
"3330","0.0036637745797634125","0.0034265059512108564","0.0039010432083159685"
"3387","0.0036320913350209594","0.0034822802990674973","0.0037819023709744215"
"3445","0.0035686205374076962","0.0032058150973170996","0.003931425977498293"
"3502","0.0035955774364992976","0.0033151458483189344","0.003876009024679661"
"3560","0.003593748901039362","0.003323137294501066","0.0038643605075776577"
"3617","0.0034658362856134772","0.0033323534298688173","0.003599319141358137"
"3675","0.003384376526810229","0.0032367794774472713","0.0035319735761731863"
"3732","0.003337803529575467","0.0030818183440715075","0.0035937887150794268"
"3790","0.003212090115994215","0.003060378832742572","0.003363801399245858"
"3847","0.003254184382967651","0.0032196349930018187","0.003288733772933483"
"3904","0.003378906170837581","0.003317134687677026","0.0034406776539981365"
"3962","0.0032858920749276876","0.003234329167753458","0.0033374549821019173"
"4019","0.0032413146691396832","0.0032066060230135918","0.0032760233152657747"
"4077","0.00321338907815516","0.003207676811143756","0.003219101345166564"
"4134","0.00312465347815305","0.0030676661990582943","0.0031816407572478056"
"4192","0.0031348157208412886","0.0030512879602611065","0.0032183434814214706"
"4249","0.0029948214069008827","0.0029686996713280678","0.0030209431424736977"
"4307","0.002923100837506354","0.0027345658745616674","0.0031116358004510403"
"4364","0.0028877874137833714","0.002838526386767626","0.002937048440799117"
"4421","0.0029320160392671824","0.002763138385489583","0.0031008936930447817"
"4479","0.003000670694746077","0.002901268657296896","0.003100072732195258"
"4536","0.00282724027056247","0.0027078608982264996","0.0029466196428984404"
"4594","0.002913038246333599","0.00281512294895947","0.0030109535437077284"
"4651","0.002855674712918699","0.0026823158841580153","0.0030290335416793823"
"4709","0.002801985712721944","0.0027306880801916122","0.0028732833452522755"
"4766","0.002831533900462091","0.0026372179854661226","0.0030258498154580593"
"4823","0.0027669533155858517","0.00269201654009521","0.0028418900910764933"
"4881","0.0027894751401618123","0.002666928805410862","0.0029120214749127626"
"4938","0.002773067564703524","0.0026242323219776154","0.002921902807429433"
"4996","0.002801538328640163","0.0026790862902998924","0.0029239903669804335"
"5053","0.0027517055859789252","0.002633617026731372","0.0028697941452264786"
"5111","0.00271309947129339","0.002654620911926031","0.0027715780306607485"
"5168","0.0027728937566280365","0.0026143891736865044","0.0029313983395695686"
"5226","0.0027836227091029286","0.002600455656647682","0.002966789761558175"
"5283","0.0027169878594577312","0.0026928125880658627","0.0027411631308496"
"5340","0.00273434747941792","0.0026797938626259565","0.0027889010962098837"
"5398","0.0027146172942593694","0.0026123477146029472","0.0028168868739157915"
"5455","0.002748128375969827","0.0026723286136984825","0.002823928138241172"
"5513","0.0026561017148196697","0.0025506282690912485","0.002761575160548091"
"5570","0.0026760809123516083","0.002571898978203535","0.0027802628464996815"
"5628","0.002773985848762095","0.0026308558881282806","0.0029171158093959093"
"5685","0.0027141794562339783","0.002572655212134123","0.0028557037003338337"
"5743","0.002779331407509744","0.0025859891902655363","0.002972673624753952"
"5800","0.002887631068006158","0.002676710719242692","0.0030985514167696238"
"5857","0.002761695650406182","0.00268652499653399","0.0028368663042783737"
"5915","0.0028953340370208025","0.00278394459746778","0.003006723476573825"
"5972","0.0028539682971313596","0.002751376945525408","0.0029565596487373114"
"6030","0.0026892070891335607","0.00267291278578341","0.0027055013924837112"
"6087","0.002675834344699979","0.00258791190572083","0.0027637567836791277"
"6145","0.00281584111507982","0.002741919131949544","0.0028897630982100964"
"6202","0.0027949827490374446","0.0025949992705136538","0.0029949662275612354"
"6259","0.002724981866776943","0.0026815487071871758","0.0027684150263667107"
"6317","0.0026498634833842516","0.0025536944158375263","0.002746032550930977"
"6374","0.002583122346550226","0.0025702067650854588","0.0025960379280149937"
"6432","0.002717601484619081","0.002673584269359708","0.002761618699878454"
"6489","0.0028385637560859323","0.0027854337822645903","0.0028916937299072742"
"6547","0.002696712384931743","0.002644395222887397","0.0027490295469760895"
"6604","0.00269554543774575","0.0026681185699999332","0.0027229723054915667"
"6662","0.0026847270783036947","0.0026360841002315283","0.002733370056375861"
"6719","0.002691091736778617","0.0026171240024268627","0.002765059471130371"
"6776","0.0026805915404111147","0.0025940078776329756","0.002767175203189254"
"6834","0.0027198775205761194","0.0026392678264528513","0.0028004872146993876"
"6891","0.0026074100751429796","0.002451203530654311","0.002763616619631648"
"6949","0.002698943600989878","0.002548908581957221","0.0028489786200225353"
"7006","0.00259658379945904","0.0025644577108323574","0.002628709888085723"
"7064","0.0027260062051936984","0.0024957696441560984","0.0029562427662312984"
"7121","0.0025917792227119207","0.0024753364268690348","0.0027082220185548067"
"7179","0.002451374544762075","0.002410468179732561","0.002492280909791589"
"7236","0.0025594182079657912","0.002543946960940957","0.0025748894549906254"
"7293","0.0024865888990461826","0.0024178989697247744","0.002555278828367591"
"7351","0.002530539291910827","0.0025282707065343857","0.0025328078772872686"
"7408","0.002462861710228026","0.0024435955565422773","0.0024821278639137745"
"7466","0.0026027297135442495","0.0025565875694155693","0.0026488718576729298"
"7523","0.002508672187104821","0.002497011097148061","0.0025203332770615816"
"7581","0.0026558012468740344","0.002613478573039174","0.0026981239207088947"
"7638","0.002811246202327311","0.002740700263530016","0.002881792141124606"
"7695","0.0024961665039882064","0.0024217823520302773","0.0025705506559461355"
"7753","0.0026294232811778784","0.0025889358948916197","0.002669910667464137"
"7810","0.0025294203078374267","0.0024115401320159435","0.00264730048365891"
"7868","0.002418140065856278","0.0022430315148085356","0.0025932486169040203"
"7925","0.0024392360355705023","0.0023294808343052864","0.002548991236835718"
"7983","0.0024757481878623366","0.0024028224870562553","0.002548673888668418"
"8040","0.002438864205032587","0.0023812369909137487","0.0024964914191514254"
"8098","0.002459553419612348","0.00244155153632164","0.002477555302903056"
"8155","0.0025681123370304704","0.0025525258388370275","0.002583698835223913"
"8212","0.002439822186715901","0.0023549662437289953","0.0025246781297028065"
