train/loss_epoch;epoch
0.00010465265950188041;0
0.0005176912527531385;0
0.0015618697507306933;0
0.00018420995911583304;0
0.00038723601028323174;0
0.0006601098575629294;0
0.0008878936059772968;0
0.00025152371381409466;0
0.0008636004058644176;0
0.0003397426044102758;0
0.0005728524411097169;0
0.0009271426242776215;0
0.001368862111121416;0
0.00023361624334938824;0
0.0005291563575156033;0
0.0002552903024479747;0
0.0004578566877171397;0
0.0006335715297609568;0
0.00016999535728245974;0
0.00048271665582433343;0
0.0001366883225273341;0
0.0016195422504097223;0
0.000252061290666461;0
0.0001714312529657036;0
0.0001742176100378856;0
0.00020091011538170278;0
0.0006086856592446566;0
0.0009958662558346987;0
0.0009721784153953195;0
0.000541267916560173;0
0.012948540039360523;0
0.00032500969246029854;0
0.0003114545834250748;0
0.0006048990180715919;0
0.00039212696719914675;0
0.0015127542428672314;0
0.0013973613968119025;0
0.0004187035374343395;0
0.0008892554324120283;0
4.478413029573858e-05;0
0.0003065365308430046;0
0.0008092931238934398;0
0.0003830528003163636;0
0.00025776211987249553;0
0.0006398288533091545;0
0.0005570472567342222;0
0.0006859811255708337;0
0.0002723403158597648;0
0.0001723712484817952;0
0.008418699726462364;0
0.0003743506968021393;0
0.00019650626927614212;0
0.000823513837531209;0
0.00045179936569184065;0
0.0009880965808406472;0
0.0007660417468287051;0
0.018002638593316078;1
0.00021714187460020185;1
0.0003732824116013944;1
0.00024704114184714854;1
0.0008284689392894506;1
0.0002529636840336025;1
0.0017898550722748041;1
0.0010773234535008669;1
0.001797522883862257;1
0.0007729892386123538;1
0.004665841348469257;1
0.00024066473997663707;1
0.0002439362433506176;1
0.00022747389448340982;1
0.0003372498613316566;1
0.00117062171921134;1
0.00021758058574050665;1
0.007648508995771408;1
0.0013146726414561272;1
0.00019887110101990402;1
0.0008592166122980416;1
0.00037226040149107575;1
0.0003268280706834048;1
0.0006167220417410135;1
0.00022577153868041933;1
0.0008414203184656799;1
0.00016065483214333653;1
0.00020243205653969198;1
0.00042568380013108253;1
0.001831856439821422;1
0.0006706748390570283;1
0.00024324533296748996;1
0.0008389065624214709;1
0.00017773517174646258;1
0.0009186266688629985;1
0.0003551290137693286;1
0.0006373421056196094;1
0.0015830867923796177;1
0.0006863990565761924;1
0.00025445656501688063;1
0.0010219617979601026;1
0.00104948366060853;1
0.001549059059470892;1
0.011761770583689213;1
0.0023910331074148417;1
0.0004917572950944304;1
0.00031000422313809395;1
0.00032127724261954427;1
0.0001419590989826247;1
0.00012466158659663051;1
0.00044582708505913615;1
0.00017019675578922033;1
0.00012911457451991737;1
0.0010773184476420283;1
0.003421313827857375;1
0.0016907213721424341;1
0.0005727385869249701;2
0.0009760325774550438;2
0.002322826301679015;2
0.0010743874590843916;2
7.107917917892337e-05;2
0.0003965715295635164;2
0.001653006998822093;2
2.205505734309554e-05;2
0.000694880960509181;2
0.00027704646345227957;2
0.00019163504475727677;2
0.0003916915156878531;2
0.001983744092285633;2
0.002772006904706359;2
0.00025491940323263407;2
0.00021587648370768875;2
0.0002721974451560527;2
0.0003988762910012156;2
0.0006868402706459165;2
0.00013084302190691233;2
0.0014888443984091282;2
0.0015442024450749159;2
0.0020285714417696;2
0.0004066105466336012;2
0.0009603591752238572;2
0.00026352592976763844;2
0.0007901095668785274;2
0.003814993891865015;2
0.0009854164673015475;2
0.001202283427119255;2
0.0003626453981269151;2
0.00020790570124518126;2
0.0009516675490885973;2
0.0002902015985455364;2
0.0002566898474469781;2
0.0007691310602240264;2
0.0003784521541092545;2
0.00032683502649888396;2
0.001028204569593072;2
0.0003737296792678535;2
0.0006050225929357111;2
0.00018985279893968254;2
0.0018775807693600655;2
0.0007228878093883395;2
0.004220330622047186;2
0.0014445855049416423;2
0.0021671433933079243;2
0.00033443619031459093;2
0.0002000141830649227;2
0.00048494007205590606;2
0.0008780020289123058;2
0.0004959254874847829;2
0.0003103276831097901;2
0.00046917551662772894;2
0.007689423393458128;2
0.0004530352889560163;2
0.00015254647587426007;2
0.0004882729845121503;3
0.0003465808113105595;3
0.0021939133293926716;3
0.001198215177282691;3
0.00029276852728798985;3
0.00027606060029938817;3
0.00370520306751132;3
0.0007029114058241248;3
0.0009071688400581479;3
0.001094920327886939;3
0.00034888205118477345;3
0.00034962219069711864;3
0.0008624339243397117;3
0.0013547353446483612;3
0.0006555246654897928;3
0.00042074176599271595;3
0.00039652231498621404;3
0.01209558267146349;3
0.0011839363723993301;3
0.0001466797839384526;3
0.00024286698317155242;3
0.00040726063889451325;3
0.00022430389071814716;3
0.0003205284592695534;3
0.010451070964336395;3
1.5948469808790833e-05;3
0.0005076522356830537;3
