train|MSE,epoch,step,val|MSE,val|MAE,val|MAPE
0.16366863250732422,0,49,,,
0.13323715329170227,0,99,,,
0.1156313419342041,0,149,,,
,0,189,0.39415618777275085,0.5751783847808838,0.8045492172241211
0.03817727044224739,1,199,,,
0.03925389423966408,1,249,,,
0.12870396673679352,1,299,,,
0.15633000433444977,1,349,,,
,1,379,0.342457115650177,0.5369340181350708,0.7779829502105713
0.10239411890506744,2,399,,,
0.020323259755969048,2,449,,,
0.12315904349088669,2,499,,,
0.13053514063358307,2,549,,,
,2,569,0.3080213963985443,0.5091561079025269,0.7601308226585388
0.04664232209324837,3,599,,,
0.0904776006937027,3,649,,,
0.14223909378051758,3,699,,,
0.12601543962955475,3,749,,,
,3,759,0.28393399715423584,0.4883815348148346,0.7475146651268005
0.1873386800289154,4,799,,,
0.06336860358715057,4,849,,,
0.06891991943120956,4,899,,,
0.10932743549346924,4,949,,,
,4,949,0.26437535881996155,0.47059813141822815,0.7368027567863464
0.08449806272983551,5,999,,,
0.13225971162319183,5,1049,,,
0.1011916995048523,5,1099,,,
,5,1139,0.24720752239227295,0.4542344808578491,0.7266354560852051
0.07129502296447754,6,1149,,,
0.046807415783405304,6,1199,,,
0.10819893330335617,6,1249,,,
0.1333089917898178,6,1299,,,
,6,1329,0.2316644787788391,0.43864375352859497,0.7166484594345093
0.050873491913080215,7,1349,,,
0.010603167116641998,7,1399,,,
0.11422969400882721,7,1449,,,
0.11895877122879028,7,1499,,,
,7,1519,0.21771645545959473,0.4240041971206665,0.7071927785873413
0.019484784454107285,8,1549,,,
0.08480414748191833,8,1599,,,
0.11775001138448715,8,1649,,,
0.12422916293144226,8,1699,,,
,8,1709,0.20549799501895905,0.41056516766548157,0.6983113884925842
0.16068735718727112,9,1749,,,
0.06318435072898865,9,1799,,,
0.05929146707057953,9,1849,,,
0.09123319387435913,9,1899,,,
,9,1899,0.19482764601707458,0.39838722348213196,0.6901940107345581
0.057658251374959946,10,1949,,,
0.115261510014534,10,1999,,,
0.08395454287528992,10,2049,,,
,10,2089,0.18539179861545563,0.38722240924835205,0.682658314704895
0.05452842265367508,11,2099,,,
0.051420606672763824,11,2149,,,
0.10072410851716995,11,2199,,,
0.11798095703125,11,2249,,,
,11,2279,0.17717047035694122,0.3770907521247864,0.6755154132843018
0.043088797479867935,12,2299,,,
0.00736386701464653,12,2349,,,
0.09979626536369324,12,2399,,,
0.1064281314611435,12,2449,,,
,12,2469,0.16996963322162628,0.367872953414917,0.6687237024307251
0.014620009809732437,13,2499,,,
0.07243168354034424,13,2549,,,
0.09671930968761444,13,2599,,,
0.12300263345241547,13,2649,,,
,13,2659,0.1636001020669937,0.3594628870487213,0.6623817682266235
0.1406204104423523,14,2699,,,
0.0620366632938385,14,2749,,,
0.049215368926525116,14,2799,,,
0.08160143345594406,14,2849,,,
,14,2849,0.15804794430732727,0.3518737852573395,0.6564859747886658
0.04417908191680908,15,2899,,,
0.09329508244991302,15,2949,,,
0.06609789282083511,15,2999,,,
,15,3039,0.1530139297246933,0.3448036015033722,0.650863766670227
0.0490080788731575,16,3049,,,
0.042128466069698334,16,3099,,,
0.09231728315353394,16,3149,,,
0.10456596314907074,16,3199,,,
,16,3229,0.1484919637441635,0.3383040130138397,0.6455798149108887
0.04044356569647789,17,3249,,,
0.006654419004917145,17,3299,,,
0.08520045876502991,17,3349,,,
0.09706678241491318,17,3399,,,
,17,3419,0.14432811737060547,0.33220136165618896,0.6405755877494812
0.013454041443765163,18,3449,,,
0.06360279023647308,18,3499,,,
0.08045557141304016,18,3549,,,
0.1228388324379921,18,3599,,,
,18,3609,0.14044874906539917,0.3263299763202667,0.6357854008674622
0.12713293731212616,19,3649,,,
0.05838126689195633,19,3699,,,
0.04264504462480545,19,3749,,,
0.07407782971858978,19,3799,,,
,19,3799,0.13682274520397186,0.3206636607646942,0.6312016248703003
0.03721002861857414,20,3849,,,
0.07436104118824005,20,3899,,,
0.053183626383543015,20,3949,,,
,20,3989,0.13341879844665527,0.3152295649051666,0.6268541216850281
0.04794071614742279,21,3999,,,
0.030988121405243874,21,4049,,,
0.08669989556074142,21,4099,,,
0.0949944332242012,21,4149,,,
,21,4179,0.13020044565200806,0.31003132462501526,0.62273770570755
0.03753577917814255,22,4199,,,
0.006484450306743383,22,4249,,,
0.07407104969024658,22,4299,,,
0.09271499514579773,22,4349,,,
,22,4369,0.12713061273097992,0.3049812912940979,0.6187947392463684
0.013660077005624771,23,4399,,,
0.05929945036768913,23,4449,,,
0.06978333741426468,23,4499,,,
0.12202226370573044,23,4549,,,
,23,4559,0.12422686070203781,0.3000849783420563,0.6150389909744263
0.11995124816894531,24,4599,,,
0.05469656363129616,24,4649,,,
0.041818901896476746,24,4699,,,
0.0684010460972786,24,4749,,,
,24,4749,0.12145497649908066,0.2953033447265625,0.6115432381629944
0.034091923385858536,25,4799,,,
0.0634511187672615,25,4849,,,
0.046417511999607086,25,4899,,,
,25,4939,0.11884148418903351,0.29079341888427734,0.6083970665931702
0.04733821004629135,26,4949,,,
0.024055810645222664,26,4999,,,
0.08353788405656815,26,5049,,,
0.08953042328357697,26,5099,,,
,26,5129,0.11632084846496582,0.28641465306282043,0.6054984927177429
0.035098232328891754,27,5149,,,
0.006246498320251703,27,5199,,,
0.0670882984995842,27,5249,,,
0.09013939648866653,27,5299,,,
,27,5319,0.11399811506271362,0.28246045112609863,0.6029818654060364
0.013634429313242435,28,5349,,,
