train|MSE;epoch
1.0139703750610352;0
0.891801655292511;0
0.8995699882507324;0
0.8462434411048889;0
0.9040780663490295;0
0.923926830291748;0
0.8648115396499634;0
0.6738325357437134;0
0.6956404447555542;0
0.5785239934921265;0
0.5383077263832092;0
0.20809684693813324;0
0.07425174117088318;1
0.0020440183579921722;1
0.01850237511098385;1
0.041337113827466965;1
0.022942891344428062;1
0.013126261532306671;1
0.03227270767092705;1
0.01265246793627739;1
0.04924371838569641;1
0.04124566912651062;1
0.01188349723815918;1
0.02092977985739708;1
0.010470999404788017;1
0.014174304902553558;2
0.009352300316095352;2
0.02107064425945282;2
0.05959528684616089;2
0.006207247730344534;2
0.005154657177627087;2
0.013863373547792435;2
0.018739061430096626;2
0.06494861841201782;2
0.010029233060777187;2
0.0074880667962133884;2
0.009439208544790745;2
0.00540723092854023;2
0.0027255332097411156;3
0.0068155680783092976;3
0.011010952293872833;3
0.02189135178923607;3
0.014767169952392578;3
0.008978301659226418;3
0.014314038679003716;3
0.01939684897661209;3
0.042403776198625565;3
0.014398515224456787;3
0.00682106614112854;3
0.008478345349431038;3
0.006490292958915234;4
0.004960581660270691;4
0.007810947485268116;4
0.012262996286153793;4
0.01833653450012207;4
0.007766169495880604;4
0.0180062223225832;4
0.03503107652068138;4
0.026083867996931076;4
0.04823610186576843;4
0.013298578560352325;4
0.00772743858397007;4
0.006881340406835079;4
0.010225530713796616;5
0.00833338312804699;5
0.02106771059334278;5
0.02250591665506363;5
0.00988486222922802;5
0.0055818213149905205;5
0.009116959758102894;5
0.012180967256426811;5
0.017987430095672607;5
0.009614245966076851;5
0.018479280173778534;5
0.003233403665944934;5
0.004778535105288029;5
0.019255759194493294;6
0.007552463561296463;6
0.011696668341755867;6
0.00626544700935483;6
0.016914397478103638;6
0.003414821345359087;6
0.00508437305688858;6
0.01504373736679554;6
0.019697021692991257;6
0.008148953318595886;6
0.0048077781684696674;6
0.009835615754127502;6
0.006527534686028957;6
0.008456762880086899;7
0.005511856637895107;7
0.019938264042139053;7
0.020755015313625336;7
0.020560497418045998;7
0.007499192841351032;7
0.0013587214052677155;7
0.015285514295101166;7
0.021151103079319;7
0.01231468003243208;7
0.00589746655896306;7
0.00887421052902937;7
0.00805466715246439;8
0.00578737910836935;8
0.01151182595640421;8
0.009081713855266571;8
0.021944215521216393;8
0.0030445940792560577;8
0.01480961311608553;8
0.006079020444303751;8
0.040975891053676605;8
0.012495741248130798;8
0.013212727382779121;8
0.003738698549568653;8
0.0061254375614225864;8
0.003047875827178359;9
0.002055430319160223;9
0.015302878804504871;9
0.014238320291042328;9
0.017557445913553238;9
0.005871917586773634;9
0.004453637171536684;9
0.0195082426071167;9
0.005105755757540464;9
0.02213486097753048;9
0.007860901765525341;9
0.00297320238314569;9
0.0057966881431639194;9
0.002475016051903367;10
0.006428535096347332;10
0.014037514105439186;10
0.009701961651444435;10
0.014984898269176483;10
0.008133884519338608;10
0.0013804154004901648;10
