train/loss_epoch;epoch;;;;;
0.00599980354309082;1;;;;;
0.0034120783675462008;1;;;;;
0.042212024331092834;1;;;;;
0.008324900642037392;1;;;;;
0.009595043957233429;1;;;;;
0.09510045498609543;1;;;;;
0.006407772656530142;1;;;;;
0.006260938476771116;1;;;;;
0.01485069002956152;1;;;;;
0.0014770523412153125;1;;;;;
0.0023521592374891043;1;;;;;
0.0013721459545195103;1;;;;;
0.30084139108657837;1;;;;;
0.007424592971801758;1;;;;;
0.0011057587107643485;1;;;;;
0.00199702987447381;1;;;;;
0.0019111096626147628;1;;;;;
0.0008400490041822195;1;;;;;
0.09598731249570847;1;;;;;
0.014148950576782227;1;;;;;
0.007904838770627975;1;;;;;
0.0012395755620673299;1;;;;;
0.005008446052670479;1;;;;;
0.00012238702038303018;1;;;;;
0.005377493798732758;1;;;;;
0.001264361198991537;1;;;;;
0.0015164322685450315;1;;;;;
0.1181202381849289;1;;;;;
0.005480601452291012;1;;;;;
0.004450623877346516;1;;;;;
0.0008061660337261856;1;;;;;
0.002395419403910637;1;;;;;
0.01726742461323738;1;;;;;
0.0014634124236181378;1;;;;;
0.003059839364141226;1;;;;;
0.001323132892139256;1;;;;;
0.08634951710700989;1;;;;;
0.00488047581166029;1;;;;;
0.2711644768714905;1;;;;;
0.014493182301521301;1;;;;;
0.0017543344292789698;1;;;;;
0.003206608584150672;1;;;;;
0.0015844008885324001;1;;;;;
0.016393549740314484;1;;;;;
0.027914984151721;1;;;;;
0.060725465416908264;1;;;;;
0.0014562762808054686;1;;;;;
0.004984159953892231;1;;;;;
0.0049459924921393394;1;;;;;
0.004139089956879616;1;;;;;
0.015963662415742874;1;;;;;
0.013818412087857723;2;;;;;
0.00496853981167078;2;;;;;
0.006953352130949497;2;;;;;
0.005519822705537081;2;;;;;
0.0001315204135607928;2;;;;;
0.0014781381469219923;2;;;;;
0.006412551738321781;2;;;;;
0.0010250646155327559;2;;;;;
0.0015093984548002481;2;;;;;
0.003911902196705341;2;;;;;
0.0037305536679923534;2;;;;;
0.0013198795495554805;2;;;;;
0.011081373319029808;2;;;;;
0.007566598244011402;2;;;;;
0.002327579539269209;2;;;;;
0.0034975921735167503;2;;;;;
0.002007676288485527;2;;;;;
0.013775144703686237;2;;;;;
0.0031067016534507275;2;;;;;
0.0030146294739097357;2;;;;;
0.005329780746251345;2;;;;;
0.0051481714472174644;2;;;;;
0.005806002765893936;2;;;;;
0.002929095411673188;2;;;;;
0.0016754604876041412;2;;;;;
0.004638172220438719;2;;;;;
0.0028069866821169853;2;;;;;
0.08710604161024094;2;;;;;
0.0008773302542977035;2;;;;;
0.0009697307832539082;2;;;;;
0.0008330779382959008;2;;;;;
0.0014928760938346386;2;;;;;
0.009467721916735172;2;;;;;
0.0013307242188602686;2;;;;;
0.0016781161539256573;2;;;;;
0.002077088924124837;2;;;;;
0.0048268502578139305;2;;;;;
0.00134814134798944;2;;;;;
0.0013749190839007497;2;;;;;
0.0013156883651390672;2;;;;;
0.0008698591263964772;2;;;;;
0.0006193317240104079;2;;;;;
0.004664806183427572;2;;;;;
0.03560608997941017;2;;;;;
0.0037907708901911974;2;;;;;
0.03746074438095093;2;;;;;
0.00038230186328291893;2;;;;;
0.0014113069046288729;2;;;;;
0.00017365883104503155;2;;;;;
0.002686987165361643;2;;;;;
0.00017948090680874884;2;;;;;
0.0016350819496437907;2;;;;;
0.000665924628265202;2;;;;;
0.000602621235884726;2;;;;;
0.07037980854511261;2;;;;;
0.0015298668295145035;2;;;;;
0.0008468764135614038;2;;;;;
0.012535691261291504;3;;;;;
0.0031332671642303467;3;;;;;
0.002963325008749962;3;;;;;
0.001688771415501833;3;;;;;
0.02002750150859356;3;;;;;
0.0013029742985963821;3;;;;;
0.001138423103839159;3;;;;;
0.0032287316862493753;3;;;;;
0.0012934235855937004;3;;;;;
0.002699755597859621;3;;;;;
0.0012397232931107283;3;;;;;
0.0020823096856474876;3;;;;;
0.0011768491240218282;3;;;;;
0.005394779611378908;3;;;;;
0.0010514740133658051;3;;;;;
0.0011439027730375528;3;;;;;
0.0039464328438043594;3;;;;;
0.08872881531715393;3;;;;;
0.0015423849690705538;3;;;;;
0.0011550219496712089;3;;;;;
0.0011192579986527562;3;;;;;
0.0016897607129067183;3;;;;;
0.012923781760036945;3;;;;;
0.0007421482587233186;3;;;;;
0.14427709579467773;3;;;;;
0.00139129301533103;3;;;;;
0.0064016226679086685;3;;;;;
0.03987585008144379;3;;;;;
0.0010153461480513215;3;;;;;
0.003949088975787163;3;;;;;
0.0033166215289384127;3;;;;;
0.007115133572369814;3;;;;;
0.0055921426974236965;3;;;;;
0.0019795189145952463;3;;;;;
0.009188935160636902;3;;;;;
0.0005329822306521237;3;;;;;
0.030190953984856606;3;;;;;
0.0026440275833010674;3;;;;;
0.0014671713579446077;3;;;;;
0.0020208570640534163;3;;;;;
0.006440568715333939;3;;;;;
0.00044648017501458526;3;;;;;
0.009662937372922897;3;;;;;
0.043734289705753326;3;;;;;
0.0004985751584172249;3;;;;;
0.000712951528839767;3;;;;;
0.0017022202955558896;3;;;;;
0.0018970227101817727;3;;;;;
0.0027235466986894608;3;;;;;
0.0012264689430594444;3;;;;;
0.0006351712509058416;3;;;;;
0.0016243548598140478;3;;;;;
0.0027693300507962704;3;;;;;
0.007073749788105488;3;;;;;
0.0006922191823832691;3;;;;;
0.000999872456304729;3;;;;;
0.0017693870468065143;4;;;;;
0.0020163848530501127;4;;;;;
0.010108658112585545;4;;;;;
0.0007140965899452567;4;;;;;
0.0007912151049822569;4;;;;;
0.0011608656495809555;4;;;;;
0.005459061823785305;4;;;;;
0.0013593402691185474;4;;;;;
0.08200835436582565;4;;;;;
0.0009875367395579815;4;;;;;
0.004953236319124699;4;;;;;
0.0014957960229367018;4;;;;;
0.0010522439843043685;4;;;;;
0.0034258277155458927;4;;;;;
0.0020822815131396055;4;;;;;
0.004629880655556917;4;;;;;
0.0019969348795711994;4;;;;;
0.0016934964805841446;4;;;;;
0.0009860151913017035;4;;;;;
0.0011617752024903893;4;;;;;
0.0044584921561181545;4;;;;;
0.001668994897045195;4;;;;;
0.001520163263194263;4;;;;;
0.0002866832073777914;4;;;;;
0.0029570595361292362;4;;;;;
0.002451281063258648;4;;;;;
0.04295998439192772;4;;;;;
0.0016304421005770564;4;;;;;
0.0009180042543448508;4;;;;;
0.006642981432378292;4;;;;;
0.004623960703611374;4;;;;;
0.005459516309201717;4;;;;;
0.0013889512047171593;4;;;;;
0.00043222715612500906;4;;;;;
0.002152248052880168;4;;;;;
0.008767616003751755;4;;;;;
0.0004389004607219249;4;;;;;
0.0031376215629279613;4;;;;;
0.006344370543956757;4;;;;;
0.0018971897661685944;4;;;;;
0.0017823055386543274;4;;;;;
0.0002666963846422732;4;;;;;
0.0003305362770333886;4;;;;;
0.004548379220068455;4;;;;;
0.0001874915906228125;4;;;;;
0.002252398058772087;4;;;;;
0.0016972403973340988;4;;;;;
0.00053174770437181;4;;;;;
0.028608597815036774;4;;;;;
0.008141109719872475;4;;;;;
0.045013152062892914;4;;;;;
0.0009836608078330755;4;;;;;
0.0014495429350063205;4;;;;;
0.0037442678585648537;4;;;;;
0.002210260834544897;4;;;;;
0.003795462427660823;4;;;;;
0.03234244883060455;4;;;;;
0.0033515854738652706;5;;;;;
0.001245644292794168;5;;;;;
0.0022023203782737255;5;;;;;
0.0013494754675775766;5;;;;;
0.002522491617128253;5;;;;;
0.006586930714547634;5;;;;;
0.0010101024527102709;5;;;;;
0.0011072340421378613;5;;;;;
0.0002422520483378321;5;;;;;
0.0020980658009648323;5;;;;;
0.001785257481969893;5;;;;;
0.002152866916731;5;;;;;
0.001567889703437686;5;;;;;
0.0020737424492836;5;;;;;
0.0030665178783237934;5;;;;;
0.004038956016302109;5;;;;;
0.06593245267868042;5;;;;;
0.0028416733257472515;5;;;;;
0.005447806790471077;5;;;;;
0.0026387949474155903;5;;;;;
0.0019070906564593315;5;;;;;
0.0025773150846362114;5;;;;;
0.0007665184093639255;5;;;;;
0.001960296416655183;5;;;;;
0.008669909089803696;5;;;;;
0.0005798332276754081;5;;;;;
0.0012362010311335325;5;;;;;
0.00228975061327219;5;;;;;
0.0008167022606357932;5;;;;;
0.001658222172409296;5;;;;;
0.002077260985970497;5;;;;;
0.0009678849601186812;5;;;;;
0.0008580829598940909;5;;;;;
0.0010543642565608025;5;;;;;
0.0011368916602805257;5;;;;;
0.008621228858828545;5;;;;;
0.001933571184054017;5;;;;;
0.00121991743799299;5;;;;;
0.0014099216787144542;5;;;;;
0.001663788571022451;5;;;;;
0.002294789766892791;5;;;;;
0.001219359808601439;5;;;;;
0.0003666878619696945;5;;;;;
0.0017119322437793016;5;;;;;
0.0027628482785075903;5;;;;;
0.0006423889426514506;5;;;;;
0.0024327051360160112;5;;;;;
0.0013840836472809315;5;;;;;
0.0005234416457824409;5;;;;;
0.002512613544240594;5;;;;;
0.009374510496854782;5;;;;;
0.000878241378813982;5;;;;;
0.0009033151436597109;5;;;;;
0.0005380437360145152;5;;;;;
0.00078975671203807;5;;;;;
0.0010024267248809338;5;;;;;
0.004941897466778755;6;;;;;
0.0013187984004616737;6;;;;;
0.002421970246359706;6;;;;;
0.0018813585629686713;6;;;;;
0.001613545580767095;6;;;;;
0.0007472808938473463;6;;;;;
0.0006891661323606968;6;;;;;
0.012347355484962463;6;;;;;
0.002376686781644821;6;;;;;
0.0041153342463076115;6;;;;;
0.001763590145856142;6;;;;;
0.0010716519318521023;6;;;;;
0.002901461673900485;6;;;;;
0.0005819580983370543;6;;;;;
0.0018100794404745102;6;;;;;
0.002183430828154087;6;;;;;
0.0016508334083482623;6;;;;;
0.0015423560980707407;6;;;;;
0.004042910877615213;6;;;;;
0.0016544321551918983;6;;;;;
0.0016373435501009226;6;;;;;
0.0008906162111088634;6;;;;;
0.0011713812127709389;6;;;;;
0.0004288391792215407;6;;;;;
0.006764680612832308;6;;;;;
0.008746770210564137;6;;;;;
0.0012000289279967546;6;;;;;
0.0013610684545710683;6;;;;;
0.0019548460841178894;6;;;;;
0.0025433171540498734;6;;;;;
0.0014158373232930899;6;;;;;
0.0014139704871922731;6;;;;;
0.0020301754120737314;6;;;;;
0.0016569847939535975;6;;;;;
0.005229360889643431;6;;;;;
0.001008693827316165;6;;;;;
0.0012370796175673604;6;;;;;
0.001186960842460394;6;;;;;
0.0010822070762515068;6;;;;;
0.0017441589152440429;6;;;;;
0.0010560153750702739;6;;;;;
0.001732259290292859;6;;;;;
0.001384385977871716;6;;;;;
0.006202775053679943;6;;;;;
0.0005339181516319513;6;;;;;
0.0014358515618368983;6;;;;;
0.0019520613132044673;6;;;;;
0.0015094010159373283;6;;;;;
0.012298794463276863;6;;;;;
0.011698545888066292;6;;;;;
0.0021345149725675583;6;;;;;
0.0012872633524239063;6;;;;;
0.005426535848528147;6;;;;;
0.0018303940305486321;6;;;;;
0.0016908752731978893;6;;;;;
0.0024704227689653635;6;;;;;
0.001037725480273366;6;;;;;
0.0034125209785997868;7;;;;;
0.038049206137657166;7;;;;;
0.0019613599870353937;7;;;;;
0.0006319380481727421;7;;;;;
0.004974798299372196;7;;;;;
0.05822109431028366;7;;;;;
0.00037754321238026023;7;;;;;
0.0013754398096352816;7;;;;;
0.0005772704025730491;7;;;;;
0.003524286672472954;7;;;;;
0.00498143769800663;7;;;;;
0.0025647187139838934;7;;;;;
0.008422000333666801;7;;;;;
0.0023458399809896946;7;;;;;
0.0015689884312450886;7;;;;;
0.0005443898262456059;7;;;;;
0.0013431799598038197;7;;;;;
0.0034223548136651516;7;;;;;
0.0007364331977441907;7;;;;;
0.03749313950538635;7;;;;;
0.0027204835787415504;7;;;;;
0.0007009449182078242;7;;;;;
0.001039804657921195;7;;;;;
0.009658033959567547;7;;;;;
0.0019434356363490224;7;;;;;
0.0010380623862147331;7;;;;;
0.0013622173573821783;7;;;;;
0.002063428284600377;7;;;;;
0.023430589586496353;7;;;;;
0.0015613565919920802;7;;;;;
0.005598679184913635;7;;;;;
0.0008040025713853538;7;;;;;
0.0010106356348842382;7;;;;;
0.0009607257670722902;7;;;;;
0.0010999798541888595;7;;;;;
0.00045642032637260854;7;;;;;
0.0023991549387574196;7;;;;;
0.0024796989746391773;7;;;;;
0.001853828551247716;7;;;;;
0.00041618102113716304;7;;;;;
0.0034343895968049765;7;;;;;
0.0006287930300459266;7;;;;;
0.0027316242922097445;7;;;;;
0.0032709608785808086;7;;;;;
0.0011624769540503621;7;;;;;
0.00036105510662309825;7;;;;;
0.001208426197990775;7;;;;;
0.0016221103724092245;7;;;;;
0.001032759202644229;7;;;;;
0.0024562713224440813;7;;;;;
0.010328213684260845;7;;;;;
0.0005037355585955083;7;;;;;
0.001000267919152975;7;;;;;
0.0013239204417914152;7;;;;;
0.0008672495605424047;7;;;;;
0.001288299448788166;7;;;;;
0.010814382694661617;8;;;;;
0.0014355701860040426;8;;;;;
0.0031591050792485476;8;;;;;
0.0002666631480678916;8;;;;;
0.0017871209420263767;8;;;;;
0.0017890967428684235;8;;;;;
0.0016418490558862686;8;;;;;
0.000578964245505631;8;;;;;
0.0009821692947298288;8;;;;;
0.005623074248433113;8;;;;;
0.0012044538743793964;8;;;;;
0.00197188020683825;8;;;;;
0.00034975429298356175;8;;;;;
0.0012283489340916276;8;;;;;
0.001651030033826828;8;;;;;
0.006184140220284462;8;;;;;
0.0016213576309382915;8;;;;;
0.05156765133142471;8;;;;;
0.009854928590357304;8;;;;;
0.0006667472189292312;8;;;;;
0.0019745107274502516;8;;;;;
0.0005008639418520033;8;;;;;
0.00047671340871602297;8;;;;;
0.0011555661913007498;8;;;;;
0.006955059245228767;8;;;;;
0.0010206918232142925;8;;;;;
0.0014571049250662327;8;;;;;
0.0015481107402592897;8;;;;;
0.0028808852657675743;8;;;;;
0.0014066793955862522;8;;;;;
0.0011787516996264458;8;;;;;
0.001404548529535532;8;;;;;
0.0048750583082437515;8;;;;;
0.002884762827306986;8;;;;;
0.0020020385272800922;8;;;;;
0.006291171535849571;8;;;;;
0.0021368558518588543;8;;;;;
0.003906929399818182;8;;;;;
0.0013957791961729527;8;;;;;
0.0011615646071732044;8;;;;;
0.0005444526905193925;8;;;;;
0.0010458321776241064;8;;;;;
0.006539409048855305;8;;;;;
0.0013591116294264793;8;;;;;
0.00297936680726707;8;;;;;
0.0005152944941073656;8;;;;;
0.001205173321068287;8;;;;;
0.0016754355747252703;8;;;;;
0.003212748095393181;8;;;;;
0.0026437609922140837;8;;;;;
0.00268555898219347;8;;;;;
0.0067789554595947266;8;;;;;
0.000893021933734417;8;;;;;
0.002250844147056341;8;;;;;
0.003833350259810686;8;;;;;
0.007348250597715378;8;;;;;
0.0030590975657105446;9;;;;;
0.0010474148439243436;9;;;;;
0.002164718694984913;9;;;;;
0.002700511831790209;9;;;;;
0.00039198476588353515;9;;;;;
0.0008436564821749926;9;;;;;
0.09290855377912521;9;;;;;
0.0019841333851218224;9;;;;;
0.001232636859640479;9;;;;;
0.0009688479476608336;9;;;;;
0.0035113191697746515;9;;;;;
0.002898682840168476;9;;;;;
0.0013663133140653372;9;;;;;
0.012330695986747742;9;;;;;
0.001034142216667533;9;;;;;
0.0012427184265106916;9;;;;;
0.0004486347606871277;9;;;;;
0.0018863285658881068;9;;;;;
0.0022697902750223875;9;;;;;
0.007975036278367043;9;;;;;
0.0012528428342193365;9;;;;;
0.001265143509954214;9;;;;;
0.0035836114548146725;9;;;;;
0.0009226904949173331;9;;;;;
0.0010096339974552393;9;;;;;
0.011836663819849491;9;;;;;
0.001634474378079176;9;;;;;
0.001996790524572134;9;;;;;
0.0025553463492542505;9;;;;;
0.0015805611619725823;9;;;;;
0.0012281378731131554;9;;;;;
0.16652147471904755;9;;;;;
0.002201056107878685;9;;;;;
0.001210060203447938;9;;;;;
0.0018601894844323397;9;;;;;
0.001453423872590065;9;;;;;
0.0008487590821459889;9;;;;;
0.0013848304515704513;9;;;;;
0.0015540571184828877;9;;;;;
0.0018964193295687437;9;;;;;
0.0004765238845720887;9;;;;;
0.000801223679445684;9;;;;;
0.0009268758585676551;9;;;;;
0.0002738703624345362;9;;;;;
0.003690180601552129;9;;;;;
0.009430228732526302;9;;;;;
0.00021303119137883186;9;;;;;
0.0009445137693546712;9;;;;;
0.001256962539628148;9;;;;;
0.0010766119230538607;9;;;;;
0.011420666240155697;9;;;;;
0.0010005638469010592;9;;;;;
0.00043594033923000097;9;;;;;
0.0006957205478101969;9;;;;;
0.0013827881775796413;9;;;;;
0.001239638077095151;9;;;;;
0.00024940434377640486;9;;;;;
0.09292350709438324;10;;;;;
0.0021073203533887863;10;;;;;
0.0011332262074574828;10;;;;;
0.0014045692514628172;10;;;;;
0.000960304809268564;10;;;;;
0.0009849033085629344;10;;;;;
0.0034260209649801254;10;;;;;
0.0027655528392642736;10;;;;;
0.008598539978265762;10;;;;;
0.0016479544574394822;10;;;;;
0.001063004252500832;10;;;;;
0.001794540323317051;10;;;;;
0.002261759713292122;10;;;;;
0.0022253559436649084;10;;;;;
0.0007916205795481801;10;;;;;
0.0007305714534595609;10;;;;;
0.0016249767504632473;10;;;;;
0.006839365232735872;10;;;;;
0.10044723004102707;10;;;;;
0.0014329747064039111;10;;;;;
0.0016442106571048498;10;;;;;
0.0016928869299590588;10;;;;;
0.001227204455062747;10;;;;;
0.0012325304560363293;10;;;;;
0.0015809334581717849;10;;;;;
0.0007537282072007656;10;;;;;
0.0023641015868633986;10;;;;;
0.0015510503435507417;10;;;;;
0.0003916134010069072;10;;;;;
0.0015186835080385208;10;;;;;
0.0016625220887362957;10;;;;;
0.0009152999264188111;10;;;;;
0.0029761367477476597;10;;;;;
0.0008967909379862249;10;;;;;
0.0016886276425793767;10;;;;;
0.001268051564693451;10;;;;;
0.0006960445898585021;10;;;;;
0.0018914060201495886;10;;;;;
0.0013377098366618156;10;;;;;
0.002787957899272442;10;;;;;
0.00045579421566799283;10;;;;;
0.0025949531700462103;10;;;;;
0.001988849602639675;10;;;;;
0.001254876027815044;10;;;;;
0.0008598094573244452;10;;;;;
0.0010355280246585608;10;;;;;
0.0007803982589393854;10;;;;;
0.0010918030748143792;10;;;;;
0.0013342839665710926;10;;;;;
0.0011453458573669195;10;;;;;
0.0010411529801785946;10;;;;;
0.0011242383625358343;10;;;;;
0.004382173530757427;10;;;;;
0.0033681804779917;10;;;;;
0.00194399687461555;10;;;;;
0.001614061533473432;10;;;;;
0.000871824158821255;11;;;;;
0.0009624407393857837;11;;;;;
0.0024999394081532955;11;;;;;
0.0027103647589683533;11;;;;;
0.0007863445207476616;11;;;;;
0.0019189906306564808;11;;;;;
0.0007620260585099459;11;;;;;
0.0012532733380794525;11;;;;;
0.0010274641681462526;11;;;;;
0.007708610966801643;11;;;;;
0.0014729234389960766;11;;;;;
0.001472415286116302;11;;;;;
0.0017810910940170288;11;;;;;
0.010350452736020088;11;;;;;
0.001979270949959755;11;;;;;
0.0012414931552484632;11;;;;;
0.0012299425434321165;11;;;;;
0.0020030848681926727;11;;;;;
0.0007233225042000413;11;;;;;
0.0003510557289700955;11;;;;;
0.003920550458133221;11;;;;;
0.0023028957657516003;11;;;;;
0.006152095273137093;11;;;;;
0.000690221379045397;11;;;;;
0.0011713572312146425;11;;;;;
0.0004634287324734032;11;;;;;
0.0011916121002286673;11;;;;;
0.0040005529299378395;11;;;;;
0.001463898690417409;11;;;;;
0.009183341637253761;11;;;;;
0.0006022355519235134;11;;;;;
0.0005940989358350635;11;;;;;
0.0012401564745232463;11;;;;;
0.0015336491633206606;11;;;;;
0.0014141697902232409;11;;;;;
0.001229927409440279;11;;;;;
0.0007900564232841134;11;;;;;
0.0013425755314528942;11;;;;;
0.0038029998540878296;11;;;;;
0.0010054085869342089;11;;;;;
0.001431535230949521;11;;;;;
0.0003903753240592778;11;;;;;
0.0034834418911486864;11;;;;;
0.0021297954954206944;11;;;;;
0.0006803899304941297;11;;;;;
0.005593160167336464;11;;;;;
0.0012696207268163562;11;;;;;
0.0008110909257084131;11;;;;;
0.0010301134316250682;11;;;;;
0.0017091564368456602;11;;;;;
0.0009193450678139925;11;;;;;
0.0009868195047602057;11;;;;;
0.000821794499643147;11;;;;;
0.0002956554526463151;11;;;;;
0.002091233152896166;11;;;;;
0.004101617261767387;11;;;;;
0.0008378259954042733;11;;;;;
0.05376645550131798;12;;;;;
0.0014903219416737556;12;;;;;
0.0013252518838271499;12;;;;;
0.024558134377002716;12;;;;;
0.0012849823106080294;12;;;;;
0.002699711127206683;12;;;;;
0.0010935051832348108;12;;;;;
0.0005798022611998022;12;;;;;
0.00029432238079607487;12;;;;;
0.0015045342734083533;12;;;;;
0.0008026544819585979;12;;;;;
0.0010752154048532248;12;;;;;
0.001314234221354127;12;;;;;
0.001687588170170784;12;;;;;
0.0020673894323408604;12;;;;;
0.0013283718144521117;12;;;;;
0.0042763627134263515;12;;;;;
0.0012959290761500597;12;;;;;
0.0027298606000840664;12;;;;;
0.0007866910891607404;12;;;;;
0.002106639090925455;12;;;;;
0.0013818397419527173;12;;;;;
0.0011013619368895888;12;;;;;
0.0007012988207861781;12;;;;;
0.06304728984832764;12;;;;;
0.0022851047106087208;12;;;;;
0.0020655528642237186;12;;;;;
0.001242946833372116;12;;;;;
0.001175766927190125;12;;;;;
0.0013598785735666752;12;;;;;
0.02907731756567955;12;;;;;
0.0007253758376464248;12;;;;;
0.00078214006498456;12;;;;;
0.0008658153819851577;12;;;;;
0.003458447754383087;12;;;;;
0.0003200441424269229;12;;;;;
0.0012123583583161235;12;;;;;
0.0019743964076042175;12;;;;;
0.001446868758648634;12;;;;;
0.024448569864034653;12;;;;;
0.000623861444182694;12;;;;;
0.0012485380284488201;12;;;;;
0.0007933246670290828;12;;;;;
0.00538086611777544;12;;;;;
0.00029480940429493785;12;;;;;
0.000622874591499567;12;;;;;
0.0006069215014576912;12;;;;;
0.0020916559733450413;12;;;;;
0.0008120930870063603;12;;;;;
0.0011216283310204744;12;;;;;
0.010346934199333191;12;;;;;
0.0012031394289806485;12;;;;;
0.005818684119731188;12;;;;;
0.001957081723958254;12;;;;;
0.001162076136097312;12;;;;;
0.0015208253171294928;12;;;;;
0.0006952567491680384;13;;;;;
0.0014943524729460478;13;;;;;
0.0011721492046490312;13;;;;;
0.000746885605622083;13;;;;;
0.0008790014544501901;13;;;;;
0.0007244232692755759;13;;;;;
0.0011169698555022478;13;;;;;
0.0013398384908214211;13;;;;;
0.0011436538770794868;13;;;;;
0.0009942911565303802;13;;;;;
0.0012470200890675187;13;;;;;
0.00235564773902297;13;;;;;
0.0008016421343199909;13;;;;;
0.0016274864319711924;13;;;;;
0.0016808691434562206;13;;;;;
0.001128718606196344;13;;;;;
0.001309970859438181;13;;;;;
0.000756117922719568;13;;;;;
0.0006907428614795208;13;;;;;
0.0009752045152708888;13;;;;;
0.0054012080654501915;13;;;;;
0.0004666254681069404;13;;;;;
0.0013493715086951852;13;;;;;
0.0005345788085833192;13;;;;;
0.0005317036993801594;13;;;;;
0.0012918813154101372;13;;;;;
0.0012281686067581177;13;;;;;
0.0004754759429488331;13;;;;;
0.0019545017275959253;13;;;;;
0.006639030762016773;13;;;;;
0.0012198368785902858;13;;;;;
0.0018504336476325989;13;;;;;
0.0005941345589235425;13;;;;;
0.001371125690639019;13;;;;;
0.001590263214893639;13;;;;;
0.0013498144689947367;13;;;;;
0.0009634580928832293;13;;;;;
0.001935866312123835;13;;;;;
0.0063612437807023525;13;;;;;
0.0011780263157561421;13;;;;;
0.001151838107034564;13;;;;;
0.0003313014458399266;13;;;;;
0.0005216761492192745;13;;;;;
0.0016246134182438254;13;;;;;
0.0005238915327936411;13;;;;;
0.00366161554120481;13;;;;;
0.0027912824880331755;13;;;;;
0.0009651188156567514;13;;;;;
0.010363897308707237;13;;;;;
0.001703777234070003;13;;;;;
0.0006891869707033038;13;;;;;
0.0008698960300534964;13;;;;;
0.0009558895835652947;13;;;;;
0.003954873885959387;13;;;;;
0.000839711690787226;13;;;;;
0.004213652573525906;13;;;;;
0.021939001977443695;13;;;;;
0.0015227107796818018;14;;;;;
0.001432723132893443;14;;;;;
0.014015406370162964;14;;;;;
0.0006881197914481163;14;;;;;
0.0010994122130796313;14;;;;;
0.03326728940010071;14;;;;;
0.0009731815080158412;14;;;;;
0.0006516134017147124;14;;;;;
0.0011722245253622532;14;;;;;
0.0011559248669072986;14;;;;;
0.0010601747781038284;14;;;;;
0.0018514974508434534;14;;;;;
0.0010719066485762596;14;;;;;
0.0016533684683963656;14;;;;;
0.002484571188688278;14;;;;;
0.0010344861075282097;14;;;;;
0.0034762753639370203;14;;;;;
0.0018125546630471945;14;;;;;
0.0013155107153579593;14;;;;;
0.0012308390578255057;14;;;;;
0.0025969946291297674;14;;;;;
0.0012584056239575148;14;;;;;
0.0006080307648517191;14;;;;;
0.0008446506690233946;14;;;;;
0.004333591554313898;14;;;;;
0.0015019831480458379;14;;;;;
0.0006167271640151739;14;;;;;
0.06862688064575195;14;;;;;
0.0012322694528847933;14;;;;;
0.021132810041308403;14;;;;;
0.0013644504360854626;14;;;;;
0.0007028530235402286;14;;;;;
0.00147221889346838;14;;;;;
0.0007208249298855662;14;;;;;
0.0009912580717355013;14;;;;;
0.003291381523013115;14;;;;;
0.0007135462947189808;14;;;;;
0.0007339799776673317;14;;;;;
0.002000038279220462;14;;;;;
0.0015228150878101587;14;;;;;
0.0008467903826385736;14;;;;;
0.0004594307974912226;14;;;;;
0.0007416245061904192;14;;;;;
0.10303280502557755;14;;;;;
0.0007090685539878905;14;;;;;
0.0006757157389074564;14;;;;;
0.001335916225798428;14;;;;;
0.0008038989035412669;14;;;;;
0.0008880546083673835;14;;;;;
0.01812100224196911;14;;;;;
0.0010992742609232664;14;;;;;
