train|MSE,epoch,step,val|MSE,val|MAE,val|MAPE
0.0007281352300196886,84,49,,,
0.0006026009796187282,84,99,,,
0.0007867410313338041,84,149,,,
0.0005693145794793963,84,199,,,
0.00045045034494251013,84,249,,,
0.0011399337090551853,84,299,,,
0.00018015052773989737,84,349,,,
0.0002385829866398126,84,399,,,
0.0004203727003186941,84,449,,,
0.0006964211352169514,84,499,,,
0.0008088485337793827,84,549,,,
0.0005024546990171075,84,599,,,
0.0010568740544840693,84,649,,,
0.0005617220303975046,84,699,,,
0.002510994439944625,84,749,,,
0.0004112881433684379,84,799,,,
0.00038779975147917867,84,849,,,
0.0002985060273203999,84,899,,,
0.0003651395672932267,84,949,,,
0.000373518792912364,84,999,,,
0.0004146677674725652,84,1049,,,
0.0027095649857074022,84,1099,,,
0.0005845302948728204,84,1149,,,
0.00028332514921203256,84,1199,,,
0.00029005424585193396,84,1249,,,
0.0008183103636838496,84,1299,,,
0.0007979481015354395,84,1349,,,
0.0012841284042224288,84,1399,,,
0.00030006241286173463,84,1449,,,
0.0003203870146535337,84,1499,,,
0.025942683219909668,84,1549,,,
0.0002806932316161692,84,1599,,,
0.00022206860012374818,84,1649,,,
0.0004860254703089595,84,1699,,,
0.0005279869074001908,84,1749,,,
0.00029306401847861707,84,1799,,,
0.0014339418848976493,84,1849,,,
0.0010894383303821087,84,1899,,,
0.0003209978749509901,84,1949,,,
0.0001854217262007296,84,1999,,,
0.0003871619119308889,84,2049,,,
0.0003038256545551121,84,2099,,,
0.00019707053434103727,84,2149,,,
0.00031730905175209045,84,2199,,,
0.0004374051350168884,84,2249,,,
0.00012584833893924952,84,2299,,,
0.00038341039908118546,84,2349,,,
0.0003192907606717199,84,2399,,,
0.00015554993296973407,84,2449,,,
0.018719542771577835,84,2499,,,
0.00041507312562316656,84,2549,,,
0.00018071230442728847,84,2599,,,
0.0005408137221820652,84,2649,,,
0.0009689689613878727,84,2699,,,
0.0013799211010336876,84,2749,,,
0.00018853051005862653,84,2799,,,
0.00027435141964815557,84,2849,,,
0.0011840497609227896,84,2899,,,
0.0011513872304931283,84,2949,,,
0.0016061750939115882,84,2999,,,
6.139231845736504e-05,84,3049,,,
0.0030357344076037407,84,3099,,,
0.0005665096687152982,84,3149,,,
0.001866825157776475,84,3199,,,
0.0005254836287349463,84,3249,,,
0.0002803098759613931,84,3299,,,
0.002036123303696513,84,3349,,,
0.010703684762120247,84,3399,,,
0.0026295161806046963,84,3449,,,
0.0044294740073382854,84,3499,,,
7.623019337188452e-05,84,3549,,,
0.00044951733434572816,84,3599,,,
0.0021498866844922304,84,3649,,,
0.00011944537982344627,84,3699,,,
0.00027450668858364224,84,3749,,,
0.005857662297785282,84,3799,,,
0.0016395853599533439,84,3849,,,
0.00023226113989949226,84,3899,,,
0.0004963116953149438,84,3949,,,
0.00017302349442616105,84,3999,,,
0.00027043477166444063,84,4049,,,
0.00030209252145141363,84,4099,,,
0.0016732994699850678,84,4149,,,
0.001754396129399538,84,4199,,,
0.0063581764698028564,84,4249,,,
0.0049873716197907925,84,4299,,,
0.0003166095120832324,84,4349,,,
0.00031176843913272023,84,4399,,,
0.00017293562996201217,84,4449,,,
0.00043338973773643374,84,4499,,,
0.0001081267255358398,84,4549,,,
0.007573479786515236,84,4599,,,
0.0021477043628692627,84,4649,,,
0.0004223984433338046,84,4699,,,
0.0004691154172178358,84,4749,,,
0.002081146463751793,84,4799,,,
0.0010016059968620539,84,4849,,,
0.0009590117260813713,84,4899,,,
0.00029330767574720085,84,4949,,,
0.001249775872565806,84,4999,,,
0.00027843157295137644,84,5049,,,
0.00040178842027671635,84,5099,,,
0.0074688224121928215,84,5149,,,
0.004037805367261171,84,5199,,,
0.003608193714171648,84,5249,,,
0.0027561017777770758,84,5299,,,
0.004149409011006355,84,5349,,,
0.00010569347068667412,84,5399,,,
0.0011187453055754304,84,5449,,,
0.0001145102723967284,84,5499,,,
0.00022600476222578436,84,5549,,,
0.0180458202958107,84,5599,,,
0.005812410730868578,84,5649,,,
0.0018990276148542762,84,5699,,,
0.0028268671594560146,84,5749,,,
0.0024437911342829466,84,5799,,,
0.0004361660103313625,84,5849,,,
0.006565296556800604,84,5899,,,
0.0003422179142944515,84,5949,,,
0.001964007271453738,84,5999,,,
0.005736657418310642,84,6049,,,
0.002203628420829773,84,6099,,,
0.00015666897525079548,84,6149,,,
0.005638994742184877,84,6199,,,
0.0028865805361419916,84,6249,,,
0.001663876581005752,84,6299,,,
0.0014779018238186836,84,6349,,,
0.0005207840004004538,84,6399,,,
0.005717686843127012,84,6449,,,
0.007442032918334007,84,6499,,,
0.0006248029530979693,84,6549,,,
0.0009220386855304241,84,6599,,,
0.006265436299145222,84,6649,,,
0.006095631048083305,84,6699,,,
0.0017878428334370255,84,6749,,,
0.004720104858279228,84,6799,,,
0.00023975802469067276,84,6849,,,
0.0017237477004528046,84,6899,,,
0.0005514351651072502,84,6949,,,
0.0009354465873911977,84,6999,,,
0.0002981946454383433,84,7049,,,
0.00020392592705320567,84,7099,,,
0.0018743088003247976,84,7149,,,
0.0014901559334248304,84,7199,,,
0.005491485353559256,84,7249,,,
0.0002447628357913345,84,7299,,,
0.005987402051687241,84,7349,,,
0.006533751729875803,84,7399,,,
0.0043525537475943565,84,7449,,,
0.024476515129208565,84,7499,,,
0.0003656179760582745,84,7549,,,
0.0025590539444237947,84,7599,,,
0.003444330533966422,84,7649,,,
0.0025805276818573475,84,7699,,,
0.00015011586947366595,84,7749,,,
0.004955747164785862,84,7799,,,
0.006854281760752201,84,7849,,,
0.0015571904368698597,84,7899,,,
0.00027401704574003816,84,7949,,,
0.00018084851035382599,84,7999,,,
0.0042435829527676105,84,8049,,,
0.002504367381334305,84,8099,,,
0.0033822208642959595,84,8149,,,
0.0007650923216715455,84,8199,,,
0.005087006371468306,84,8249,,,
0.007608406245708466,84,8299,,,
0.0005513764917850494,84,8349,,,
0.0026431658770889044,84,8399,,,
0.005521694198250771,84,8449,,,
0.004361224360764027,84,8499,,,
0.0013681602431461215,84,8549,,,
0.00466916523873806,84,8599,,,
9.019559365697205e-05,84,8649,,,
0.0003127401287201792,84,8699,,,
0.01012289896607399,84,8749,,,
0.001671547070145607,84,8799,,,
0.00043313519563525915,84,8849,,,
9.15525306481868e-05,84,8899,,,
0.006019569002091885,84,8949,,,
0.0029037713538855314,84,8999,,,
0.001672691898420453,84,9049,,,
0.0001188598689623177,84,9099,,,
0.0017854528268799186,84,9149,,,
0.004740613047033548,84,9199,,,
0.0034259469248354435,84,9249,,,
0.00041921352385543287,84,9299,,,
0.00037812930531799793,84,9349,,,
0.00291144079528749,84,9399,,,
0.0033005315344780684,84,9449,,,
0.008743135258555412,84,9499,,,
0.00020267422951292247,84,9549,,,
0.0008330004056915641,84,9599,,,
