epoch,step,val/loss_epoch,val/val_mae,val/val_mse,val/rmse,val/mape
0,2821,0.006204195786267519,0.05370024964213371,0.006204195786267519,0.05370024964213371,0.250027060508728
1,5643,0.0070333643816411495,0.06448394060134888,0.0070333643816411495,0.06448394060134888,0.3226619362831116
2,8465,0.00573461689054966,0.054002389311790466,0.00573461689054966,0.054002389311790466,0.2565411627292633
3,11287,0.0055520012974739075,0.053161490708589554,0.0055520012974739075,0.053161490708589554,0.24496638774871826
4,14109,0.006242855917662382,0.05539662390947342,0.006242855917662382,0.05539662390947342,0.28694435954093933
5,16931,0.005485372617840767,0.05092917010188103,0.005485372617840767,0.05092917010188103,0.2736799120903015
6,19753,0.005226983688771725,0.048445336520671844,0.005226983688771725,0.048445336520671844,0.25652292370796204
7,22575,0.006854328326880932,0.05836661532521248,0.006854328326880932,0.05836661532521248,0.26001325249671936
8,25397,0.006724559236317873,0.05980205163359642,0.006724559236317873,0.05980205163359642,0.29031628370285034
9,28219,0.0065196421928703785,0.059607066214084625,0.0065196421928703785,0.059607066214084625,0.31561365723609924
10,31041,0.007083158474415541,0.05828371271491051,0.007083158474415541,0.05828371271491051,0.25310218334198
11,33863,0.005393240135163069,0.05055862292647362,0.005393240135163069,0.05055862292647362,0.2606590986251831
12,36685,0.006574875209480524,0.0540100522339344,0.006574875209480524,0.0540100522339344,0.24633803963661194
13,39507,0.004326328635215759,0.03850926458835602,0.004326328635215759,0.03850926458835602,0.23552101850509644
14,42329,0.0062227388843894005,0.057786889374256134,0.0062227388843894005,0.057786889374256134,0.28592419624328613
15,45151,0.008567427285015583,0.07533950358629227,0.008567427285015583,0.07533950358629227,0.29662373661994934
16,47973,0.00618935888633132,0.05374510958790779,0.00618935888633132,0.05374510958790779,0.24826495349407196
17,50795,0.009098951704800129,0.0699528306722641,0.009098951704800129,0.0699528306722641,0.27362126111984253
18,53617,0.004230254329741001,0.03779438138008118,0.004230254329741001,0.03779438138008118,0.24942362308502197
19,56439,0.005851004272699356,0.0518067367374897,0.005851004272699356,0.0518067367374897,0.25208088755607605
20,59261,0.007156694307923317,0.05829603970050812,0.007156694307923317,0.05829603970050812,0.26695728302001953
21,62083,0.004368123132735491,0.03885896876454353,0.004368123132735491,0.03885896876454353,0.23232075572013855
22,64905,0.004946120548993349,0.047265466302633286,0.004946120548993349,0.047265466302633286,0.25064465403556824
23,67727,0.005503907334059477,0.04984273388981819,0.005503907334059477,0.04984273388981819,0.2581483721733093
24,70549,0.008396035060286522,0.0704984962940216,0.008396035060286522,0.0704984962940216,0.29856371879577637
25,73371,0.009063745848834515,0.0748075395822525,0.009063745848834515,0.0748075395822525,0.37236130237579346
26,76193,0.005333347711712122,0.047149334102869034,0.005333347711712122,0.047149334102869034,0.2866929769515991
27,79015,0.005664487835019827,0.05154039338231087,0.005664487835019827,0.05154039338231087,0.24769502878189087
28,81837,0.006457414012402296,0.056931693106889725,0.006457414012402296,0.056931693106889725,0.2512376010417938
29,84659,0.0069019789807498455,0.056483857333660126,0.0069019789807498455,0.056483857333660126,0.2505231201648712
