epoch;step;val/loss_epoch;val/val_mae;val/val_mse;val/rmse;val/mape
108;231403;0.003008657367900014;0.034786395728588104;0.003008657367900014;0.034786395728588104;0.1774253100156784
109;234225;0.0025896993465721607;0.028421973809599876;0.0025896993465721607;0.028421973809599876;0.159438818693161
110;237047;0.00320755154825747;0.03618193790316582;0.00320755154825747;0.03618193790316582;0.1791340559720993
111;239869;0.0027725882828235626;0.03192024305462837;0.0027725882828235626;0.03192024305462837;0.1923089176416397
112;242691;0.0033583438489586115;0.039719823747873306;0.0033583438489586115;0.039719823747873306;0.1809590607881546
113;245513;0.0027019851841032505;0.029867157340049744;0.0027019851841032505;0.029867157340049744;0.16613216698169708
114;248335;0.00331596820615232;0.03838411718606949;0.00331596820615232;0.03838411718606949;0.19453679025173187
115;251157;0.0024990299716591835;0.027397872880101204;0.0024990299716591835;0.027397872880101204;0.15596356987953186
116;253979;0.0031021591275930405;0.03551872447133064;0.0031021591275930405;0.03551872447133064;0.18691593408584595
117;256801;0.0025047233793884516;0.027029117569327354;0.0025047233793884516;0.027029117569327354;0.1520574986934662
118;259623;0.0029616497922688723;0.03415033221244812;0.0029616497922688723;0.03415033221244812;0.16880525648593903
119;262445;0.0026134001091122627;0.028660038486123085;0.0026134001091122627;0.028660038486123085;0.15629655122756958
120;265267;0.00308181531727314;0.03487735986709595;0.00308181531727314;0.03487735986709595;0.1776663362979889
121;268089;0.002424879465252161;0.026054831221699715;0.002424879465252161;0.026054831221699715;0.1474279910326004
122;270911;0.002770679537206888;0.03096652776002884;0.002770679537206888;0.03096652776002884;0.15436013042926788
123;273733;0.0025048016104847193;0.027125999331474304;0.0025048016104847193;0.027125999331474304;0.15384022891521454
124;276555;0.002836356870830059;0.031049693003296852;0.002836356870830059;0.031049693003296852;0.16079603135585785
125;279377;0.002395144896581769;0.02594456449151039;0.002395144896581769;0.02594456449151039;0.16935116052627563
126;282199;0.0028600937221199274;0.03214723616838455;0.0028600937221199274;0.03214723616838455;0.15402111411094666
127;285021;0.0024733697064220905;0.027088994160294533;0.0024733697064220905;0.027088994160294533;0.16965262591838837
128;287843;0.002965703373774886;0.034075647592544556;0.002965703373774886;0.034075647592544556;0.17645873129367828
129;290665;0.002896419260650873;0.03303182125091553;0.002896419260650873;0.03303182125091553;0.2067338228225708
130;293487;0.0030590419191867113;0.03528705611824989;0.0030590419191867113;0.03528705611824989;0.19250833988189697
131;296309;0.0030459791887551546;0.03419726714491844;0.0030459791887551546;0.03419726714491844;0.1869777888059616
132;299131;0.002629788126796484;0.028821323066949844;0.002629788126796484;0.028821323066949844;0.1749495267868042
133;301953;0.002378304023295641;0.025188269093632698;0.002378304023295641;0.025188269093632698;0.1609482616186142
134;304775;0.002684480044990778;0.029671553522348404;0.002684480044990778;0.029671553522348404;0.17055892944335938
135;307597;0.0026181035209447145;0.02814338728785515;0.0026181035209447145;0.02814338728785515;0.16508625447750092
136;310419;0.0029255098197609186;0.03312771022319794;0.0029255098197609186;0.03312771022319794;0.21632952988147736
137;313241;0.0025057182647287846;0.026970818638801575;0.0025057182647287846;0.026970818638801575;0.1881105601787567
138;316063;0.0025522205978631973;0.027686316519975662;0.0025522205978631973;0.027686316519975662;0.16970007121562958
139;318885;0.0026848153211176395;0.029091523960232735;0.0026848153211176395;0.029091523960232735;0.17048001289367676
140;321707;0.00272896490059793;0.02959589846432209;0.00272896490059793;0.02959589846432209;0.16671477258205414
141;324529;0.002891973592340946;0.03305671736598015;0.002891973592340946;0.03305671736598015;0.19660694897174835
142;327351;0.0023604198358953;0.025245316326618195;0.0023604198358953;0.025245316326618195;0.16730445623397827
143;330173;0.0022974160965532064;0.024201905354857445;0.0022974160965532064;0.024201905354857445;0.1675158590078354
144;332995;0.0023932557087391615;0.025538628920912743;0.0023932557087391615;0.025538628920912743;0.16428199410438538
145;335817;0.002481951843947172;0.026193493977189064;0.002481951843947172;0.026193493977189064;0.19290530681610107
146;338639;0.0023331616539508104;0.024333206936717033;0.0023331616539508104;0.024333206936717033;0.18378296494483948
147;341461;0.002413717331364751;0.025735188275575638;0.002413717331364751;0.025735188275575638;0.15945684909820557
148;344283;0.002295220037922263;0.024014048278331757;0.002295220037922263;0.024014048278331757;0.16457834839820862
149;347105;0.002638142555952072;0.029071027413010597;0.002638142555952072;0.029071027413010597;0.16252116858959198
150;349927;0.0024471688084304333;0.025681905448436737;0.0024471688084304333;0.025681905448436737;0.1993371993303299
151;352749;0.0024623023346066475;0.025951877236366272;0.0024623023346066475;0.025951877236366272;0.18017342686653137
152;355571;0.0025513572618365288;0.027386417612433434;0.0025513572618365288;0.027386417612433434;0.1719963252544403
153;358393;0.0024743599351495504;0.026111552491784096;0.0024743599351495504;0.026111552491784096;0.19395427405834198
154;361215;0.0029192452784627676;0.03399666026234627;0.0029192452784627676;0.03399666026234627;0.17808260023593903
155;364037;0.0024391792248934507;0.026030253618955612;0.0024391792248934507;0.026030253618955612;0.17760802805423737
156;366859;0.0023379861377179623;0.0244476106017828;0.0023379861377179623;0.0244476106017828;0.16860535740852356
157;369681;0.002268477575853467;0.024616874754428864;0.002268477575853467;0.024616874754428864;0.15522126853466034
158;372503;0.0023536260705441236;0.023977750912308693;0.0023536260705441236;0.023977750912308693;0.15687020123004913
159;375325;0.0022518879268318415;0.022587288171052933;0.0022518879268318415;0.022587288171052933;0.15556301176548004
160;378147;0.0022881263867020607;0.022581426426768303;0.0022881263867020607;0.022581426426768303;0.13826905190944672
161;380969;0.002587844617664814;0.028450263664126396;0.002587844617664814;0.028450263664126396;0.18535597622394562
162;383791;0.002399272983893752;0.024902325123548508;0.002399272983893752;0.024902325123548508;0.15530194342136383
163;386613;0.0026131432969123125;0.02684991993010044;0.0026131432969123125;0.02684991993010044;0.21773706376552582
164;389435;0.0023189771454781294;0.023967741057276726;0.0023189771454781294;0.023967741057276726;0.138173446059227
165;392257;0.0024571975227445364;0.02548668347299099;0.0024571975227445364;0.02548668347299099;0.1838323324918747
166;395079;0.0022969769779592752;0.023461712524294853;0.0022969769779592752;0.023461712524294853;0.16545067727565765
167;397901;0.0025224792771041393;0.02555914595723152;0.0025224792771041393;0.02555914595723152;0.2184147983789444
168;400723;0.0023370888084173203;0.02471562847495079;0.0023370888084173203;0.02471562847495079;0.15943042933940887
169;403545;0.0023040540982037783;0.023358242586255074;0.0023040540982037783;0.023358242586255074;0.17883016169071198
170;406367;0.002443646779283881;0.025471970438957214;0.002443646779283881;0.025471970438957214;0.16009341180324554
171;409189;0.002367607317864895;0.023652128875255585;0.002367607317864895;0.023652128875255585;0.19175156950950623
172;412011;0.002430202439427376;0.02476782351732254;0.002430202439427376;0.02476782351732254;0.18299099802970886
173;414833;0.0023334110155701637;0.02381169982254505;0.0023334110155701637;0.02381169982254505;0.16951581835746765
174;417655;0.0022405614145100117;0.022271469235420227;0.0022405614145100117;0.022271469235420227;0.15198791027069092
175;420477;0.00235990178771317;0.024953583255410194;0.00235990178771317;0.024953583255410194;0.1501021534204483
176;423299;0.002291743876412511;0.022902293130755424;0.002291743876412511;0.022902293130755424;0.14183840155601501
177;426121;0.0022985595278441906;0.02345999702811241;0.0022985595278441906;0.02345999702811241;0.1626439243555069
178;428943;0.002352626295760274;0.023289304226636887;0.002352626295760274;0.023289304226636887;0.16844110190868378
179;431765;0.0023393670562654734;0.02417844347655773;0.0023393670562654734;0.02417844347655773;0.16729043424129486
180;434587;0.002331817988306284;0.023531416431069374;0.002331817988306284;0.023531416431069374;0.1485375463962555
181;437409;0.002448807703331113;0.025337154045701027;0.002448807703331113;0.025337154045701027;0.19452309608459473
182;440231;0.0023181058932095766;0.022837139666080475;0.0023181058932095766;0.022837139666080475;0.15071892738342285
183;443053;0.0023238833528012037;0.023147376254200935;0.0023238833528012037;0.023147376254200935;0.16472028195858002
184;445875;0.0022580104414373636;0.02172730304300785;0.0022580104414373636;0.02172730304300785;0.13649772107601166
185;448697;0.0022621070966124535;0.02239418961107731;0.0022621070966124535;0.02239418961107731;0.14523287117481232
186;451519;0.0023441468365490437;0.02283826470375061;0.0023441468365490437;0.02283826470375061;0.16987892985343933
187;454341;0.002279359847307205;0.023039888590574265;0.002279359847307205;0.023039888590574265;0.15051758289337158
188;457163;0.0023958939127624035;0.02360849827528;0.0023958939127624035;0.02360849827528;0.18062597513198853
189;459985;0.002330466639250517;0.02347394824028015;0.002330466639250517;0.02347394824028015;0.150739386677742
190;462807;0.002387501997873187;0.024777673184871674;0.002387501997873187;0.024777673184871674;0.1696944236755371
191;465629;0.0024284101091325283;0.025319823995232582;0.0024284101091325283;0.025319823995232582;0.14819824695587158
192;468451;0.002331240801140666;0.024215759709477425;0.002331240801140666;0.024215759709477425;0.14480645954608917
193;471273;0.0024488912895321846;0.025000741705298424;0.0024488912895321846;0.025000741705298424;0.1701171100139618
194;474095;0.0023009409196674824;0.023487919941544533;0.0023009409196674824;0.023487919941544533;0.1472291797399521
195;476917;0.002465162891894579;0.027160288766026497;0.002465162891894579;0.027160288766026497;0.19442898035049438
196;479739;0.002337660873308778;0.02274801768362522;0.002337660873308778;0.02274801768362522;0.16276398301124573
197;482561;0.0023073009215295315;0.022234173491597176;0.0023073009215295315;0.022234173491597176;0.13166970014572144
198;485383;0.002282643225044012;0.02257394790649414;0.002282643225044012;0.02257394790649414;0.15046390891075134
199;488205;0.0022603552788496017;0.022041015326976776;0.0022603552788496017;0.022041015326976776;0.1426512449979782
