train|MSE;epoch
0.3449075222015381;0
0.08745203167200089;0
0.014711203053593636;0
0.29575246572494507;0
0.055455032736063004;0
0.10383458435535431;0
0.038958825170993805;0
0.14142459630966187;0
0.11812323331832886;0
0.052480388432741165;0
0.1707223802804947;0
0.0745341032743454;0
0.06929522007703781;0
0.038066573441028595;0
0.16531650722026825;0
0.13032981753349304;1
0.019743572920560837;1
0.013215972110629082;1
0.000924421357922256;1
0.015298462472856045;1
0.02740888111293316;1
0.13100671768188477;1
0.059291090816259384;1
0.09812391549348831;1
0.08517143130302429;1
0.03690797835588455;1
0.03775835037231445;1
0.08331058919429779;1
0.04811868816614151;1
0.032347701489925385;1
0.0163878221064806;2
0.007063508965075016;2
0.01847269758582115;2
0.084846131503582;2
0.08762745559215546;2
0.010380694642663002;2
0.09457915276288986;2
0.004348299000412226;2
0.033741023391485214;2
0.0858386904001236;2
0.0383792519569397;2
0.046972423791885376;2
0.08605898916721344;2
0.08433012664318085;2
0.02248069830238819;2
0.09880614280700684;3
0.04027218371629715;3
0.0034781363792717457;3
0.006422600708901882;3
0.06792614609003067;3
0.009066556580364704;3
0.06656425446271896;3
0.07435043901205063;3
0.0371817946434021;3
0.09949934482574463;3
0.02378193847835064;3
0.026252804324030876;3
0.017432421445846558;3
0.05415407195687294;3
0.02276723086833954;3
0.07066173106431961;3
0.021922677755355835;4
0.016845962032675743;4
0.053394850343465805;4
0.0021537807770073414;4
0.008048889227211475;4
0.005152806639671326;4
0.0156339593231678;4
0.02662380412220955;4
0.03909731283783913;4
0.020841822028160095;4
0.02175591140985489;4
0.05618348717689514;4
0.01894574984908104;4
0.027333594858646393;4
0.0663830041885376;4
0.0020282238256186247;5
0.0017424521502107382;5
0.0017413449240848422;5
0.0058592939749360085;5
0.008122872561216354;5
0.04705347865819931;5
0.0034352520015090704;5
0.0533561035990715;5
0.032656311988830566;5
0.0657823458313942;5
0.02872425876557827;5
0.0581774041056633;5
0.05643751472234726;5
0.02822227030992508;5
0.04531889408826828;5
0.0035771317780017853;6
0.015821002423763275;6
0.04422452673316002;6
0.06947218626737595;6
0.008632848970592022;6
0.030850782990455627;6
0.031201161444187164;6
0.0018325070850551128;6
0.05043086037039757;6
0.00998021848499775;6
0.014441017992794514;6
0.03961044177412987;6
0.012640144675970078;6
0.01990736834704876;6
0.03385114669799805;6
0.01899096742272377;6
0.0065621063113212585;7
0.029506394639611244;7
0.04848424717783928;7
0.0071970559656620026;7
0.0035838857293128967;7
0.0017123108264058828;7
0.008787088096141815;7
0.026757877320051193;7
0.020372414961457253;7
0.04728031903505325;7
0.04358027130365372;7
0.017824457958340645;7
0.0715341717004776;7
0.012945450842380524;7
0.019168473780155182;7
0.008927385322749615;8
0.03606169670820236;8
0.001491232542321086;8
0.005084343254566193;8
0.005079271271824837;8
0.003214986063539982;8
0.020644856616854668;8
0.03225528821349144;8
0.023162130266427994;8
0.04558470845222473;8
0.03798504173755646;8
0.04111522436141968;8
0.014976948499679565;8
0.047988411039114;8
0.030145082622766495;8
0.009489250369369984;9
0.023139290511608124;9
0.002816145308315754;9
0.024680811911821365;9
0.031037453562021255;9
0.0037235324271023273;9
0.005995575338602066;9
0.03740228712558746;9
0.04939787834882736;9
0.03498350456357002;9
0.055840689688920975;9
0.06698421388864517;9
0.03344956412911415;9
0.021914690732955933;9
0.005382516421377659;9
0.0038247047923505306;9
0.02626958303153515;10
0.0024049156345427036;10
0.002323197666555643;10
0.049643971025943756;10
0.029640763998031616;10
0.0030471503268927336;10
0.018829938024282455;10
0.03491801768541336;10
0.030947990715503693;10
0.029113437980413437;10
0.030597219243645668;10
0.059589967131614685;10
0.05192849040031433;10
0.009372392669320107;10
0.023914963006973267;10
0.036279454827308655;11
0.001533735659904778;11
0.0047944230027496815;11
0.0015888952184468508;11
0.0018212555442005396;11
0.009499922394752502;11
0.022238094359636307;11
0.042976558208465576;11
