train|MSE;epoch
0.649473249912262;0
0.32965272665023804;0
0.15715771913528442;0
0.06163704767823219;0
0.013242887333035469;0
0.004362693056464195;0
0.0068880897015333176;0
0.025128304958343506;0
0.013413148000836372;0
0.021034471690654755;0
0.003866003593429923;0
0.002036045538261533;0
0.01201123557984829;1
0.0019397344440221786;1
0.02095434069633484;1
0.01839258149266243;1
0.012090434320271015;1
0.0074171582236886024;1
0.007763193920254707;1
0.009724905714392662;1
0.017150092869997025;1
0.007499410770833492;1
0.007640245370566845;1
0.02128453180193901;1
0.008454754017293453;1
0.0060428292490541935;2
0.005101090297102928;2
0.019876670092344284;2
0.015836559236049652;2
0.00672707986086607;2
0.0036068696063011885;2
0.001496954238973558;2
0.014079802669584751;2
0.037362903356552124;2
0.008351022377610207;2
0.004720531404018402;2
0.00325265945866704;2
0.005310108885169029;2
0.0018946288619190454;3
0.004137484356760979;3
0.006511509418487549;3
0.01608699932694435;3
0.012575570493936539;3
0.007603610400110483;3
0.0098402239382267;3
0.012697935104370117;3
0.016349872574210167;3
0.007379072718322277;3
0.005040870979428291;3
0.009509148076176643;3
0.04041773080825806;4
0.00318771880120039;4
0.006774278357625008;4
0.008846751414239407;4
0.011640125885605812;4
0.007951397448778152;4
0.014482935890555382;4
0.01679975539445877;4
0.0072015030309557915;4
0.03045644797384739;4
0.011404016055166721;4
0.0052412692457437515;4
0.004670676309615374;4
0.008610489778220654;5
0.007770737167447805;5
0.013602664694190025;5
0.015017826110124588;5
0.008452579379081726;5
0.005929007660597563;5
0.008731679059565067;5
0.009115799330174923;5
0.004945720545947552;5
0.007609423715621233;5
0.019717929884791374;5
0.004195007495582104;5
0.0031438018195331097;5
0.011936112307012081;6
0.005147112533450127;6
0.01099311001598835;6
0.00690245907753706;6
0.012545207515358925;6
0.0023551532067358494;6
0.005171254277229309;6
0.007047603838145733;6
0.01691034622490406;6
0.004866063594818115;6
0.003180010709911585;6
0.007269952446222305;6
0.0048843491822481155;6
0.007164929993450642;7
0.005285906605422497;7
0.016662951558828354;7
0.017496999353170395;7
0.017316393554210663;7
0.005609414540231228;7
0.003739661071449518;7
0.01064600981771946;7
0.019499894231557846;7
0.009670575149357319;7
0.005051139276474714;7
0.008129659108817577;7
0.009703109972178936;8
0.005702335853129625;8
0.01184840314090252;8
0.00616581691429019;8
0.018967384472489357;8
0.0049603600054979324;8
0.010373527184128761;8
0.0062301927246153355;8
0.032509200274944305;8
0.011933554895222187;8
0.010794732719659805;8
0.003223701613023877;8
0.005211954936385155;8
0.005231027957051992;9
0.0030039602424949408;9
0.013892367482185364;9
0.007401769515126944;9
0.01391653623431921;9
0.005278975702822208;9
0.002200843533501029;9
0.016429591923952103;9
0.003758985549211502;9
0.01909872144460678;9
0.00909179262816906;9
0.0034110411070287228;9
0.003393873106688261;9
0.001969089964404702;10
0.0043016476556658745;10
0.013303777202963829;10
0.008127217181026936;10
0.011933514848351479;10
0.0070249782875180244;10
0.0025341459549963474;10
0.0071763163432478905;10
0.010842373594641685;10
0.005143294110894203;10
0.004729261621832848;10
0.0067928265780210495;10
0.0053301784209907055;10
0.008056394755840302;11
0.006409783847630024;11
0.00888846442103386;11
0.021361444145441055;11
0.012639448046684265;11
0.016172531992197037;11
0.007130743004381657;11
0.013886349275708199;11
0.020737148821353912;11
0.006603905465453863;11
0.004369229543954134;11
0.015348391607403755;11
0.0049323951825499535;12
0.01279819943010807;12
0.010008806362748146;12
0.022387279197573662;12
0.00792248360812664;12
0.0075496830977499485;12
0.005675669759511948;12
0.008985587395727634;12
0.009535487741231918;12
0.006839806213974953;12
0.011086617596447468;12
0.009949786588549614;12
0.00282762642018497;12
0.006242675706744194;13
0.009250065311789513;13
0.019946351647377014;13
0.020623542368412018;13
0.00636894628405571;13
0.0020197576377540827;13
0.005784384906291962;13
0.007678952533751726;13
0.025914955884218216;13
0.004923785105347633;13
0.011407902464270592;13
0.007087212987244129;13
0.0065294550731778145;13
0.003586322534829378;14
0.007270410656929016;14
0.012344220653176308;14
0.02069239690899849;14
0.01091950573027134;14
0.001290533458814025;14
0.007934875786304474;14
0.01577596925199032;14
0.03070160746574402;14
0.0180807001888752;14
0.007144168950617313;14
0.00820903666317463;14
0.0031758914701640606;14
0.007071923464536667;15
0.004495648201555014;15
0.027381455525755882;15
0.008218688890337944;15
0.008214570581912994;15
0.029385283589363098;15
0.0024109354708343744;15
0.017101377248764038;15
0.006906118709594011;15
0.018632903695106506;15
0.004622678738087416;15
