train|MSE;epoch
0.22688879072666168;0
0.22538554668426514;0
0.14867688715457916;0
0.0965869128704071;1
0.10390575975179672;1
0.14976079761981964;1
0.12587220966815948;1
0.18066349625587463;2
0.07471020519733429;2
0.1696988344192505;2
0.17318585515022278;2
0.12287653982639313;3
0.11301790922880173;3
0.11157456040382385;3
0.17339184880256653;3
0.16687443852424622;4
0.12707296013832092;4
0.1579436957836151;4
0.15355651080608368;4
0.10039106011390686;5
0.13364899158477783;5
0.12059985101222992;5
0.12702885270118713;6
0.06346895545721054;6
0.15781398117542267;6
0.08406069874763489;6
0.09909936040639877;7
0.08552893996238708;7
0.10229083895683289;7
0.15557873249053955;7
0.07258220762014389;8
0.17037487030029297;8
0.11115487664937973;8
0.20865340530872345;8
0.2176312357187271;9
0.09802520275115967;9
0.0956978052854538;9
0.16765716671943665;9
0.06568209826946259;10
0.13696220517158508;10
0.10014888644218445;10
0.07182665169239044;11
0.06937423348426819;11
0.11995900422334671;11
0.10014104843139648;11
0.07444567233324051;12
0.05886172503232956;12
0.12753628194332123;12
0.1101326122879982;12
0.05893011391162872;13
0.1696625053882599;13
0.11774393916130066;13
0.11820675432682037;13
0.16824574768543243;14
0.10083124041557312;14
0.13022077083587646;14
0.07289945334196091;14
0.07853531092405319;15
0.13706986606121063;15
0.07156484574079514;15
0.06733521074056625;16
0.09634988009929657;16
0.10220225155353546;16
0.08328661322593689;16
0.07425521314144135;17
0.07714805006980896;17
0.07217355817556381;17
0.11994698643684387;17
0.04893805831670761;18
0.13328687846660614;18
0.1483180969953537;18
0.17359735071659088;18
0.16768485307693481;19
0.14064820110797882;19
0.10227532684803009;19
0.082493357360363;19
0.06482710689306259;20
0.14099562168121338;20
0.14072245359420776;20
0.05605704337358475;21
0.1087656170129776;21
0.09394954890012741;21
0.09108827263116837;21
0.12063343822956085;22
0.06032906472682953;22
0.08593633770942688;22
0.07132120430469513;22
0.05078399181365967;23
0.08042368292808533;23
0.1588752567768097;23
0.16764186322689056;23
0.14046911895275116;24
0.1091829389333725;24
0.08034472167491913;24
0.12720175087451935;24
0.0832848772406578;25
0.06901931762695312;25
0.14514511823654175;25
0.08638953417539597;26
0.07195441424846649;26
0.10224692523479462;26
0.10012348741292953;26
0.06499303132295609;27
0.049785640090703964;27
0.11513520777225494;27
0.06098378822207451;27
0.062143631279468536;28
0.11759328842163086;28
0.1408691108226776;28
0.14195606112480164;28
0.1359761655330658;29
0.09084820002317429;29
0.06606420874595642;29
0.09475699812173843;29
0.07842589914798737;30
0.09152010828256607;30
0.08265994489192963;30
0.10267196595668793;31
0.09620380401611328;31
0.08423691987991333;31
0.06297816336154938;31
0.10206851363182068;32
0.058523520827293396;32
0.09315692633390427;32
0.06886835396289825;32
0.06308265030384064;33
0.0832306370139122;33
0.12469562143087387;33
0.15297150611877441;33
0.15914756059646606;34
0.059249602258205414;34
0.06272895634174347;34
0.09621968865394592;34
0.08871448785066605;35
0.08832015097141266;35
0.10866300761699677;35
0.08028115332126617;36
0.04374318569898605;36
0.1043940857052803;36
0.08596983551979065;36
0.08137179911136627;37
0.054470423609018326;37
0.09496371448040009;37
0.08160154521465302;37
0.03663370758295059;38
0.10671444982290268;38
0.07433071732521057;38
0.12775877118110657;38
0.14495472609996796;39
0.07402616739273071;39
0.07425806671380997;39
0.10035566985607147;39
0.06983277201652527;40
0.0786886066198349;40
0.11749591678380966;40
0.06132294237613678;41
0.06320293247699738;41
0.06961563229560852;41
0.08495695888996124;41
0.058834634721279144;42
0.028400994837284088;42
0.05303148552775383;42
0.050129808485507965;42
0.06408272683620453;43
0.06327036023139954;43
0.07257166504859924;43
0.12184864282608032;43
0.10535833239555359;44
0.05716592073440552;44
0.10203275084495544;44
0.08149813860654831;44
0.09506306797266006;45
0.05289195850491524;45
0.07425069808959961;45
0.048409417271614075;46
0.05308803170919418;46
0.10431419312953949;46
0.0734722763299942;46
0.055786482989788055;47
0.024604279547929764;47
0.06207680702209473;47
0.05216313898563385;47
0.054635439068078995;48
0.05148390308022499;48
0.07981173694133759;48
0.0949246734380722;48
0.14005689322948456;49
0.08018414676189423;49
0.07596402615308762;49
0.08394778519868851;49
0.0660371482372284;50
0.0683717280626297;50
0.061005644500255585;50
0.0669543594121933;51
0.055954113602638245;51
0.06123274564743042;51
0.0735829621553421;51
0.05491908639669418;52
0.021090136840939522;52
0.05484694242477417;52
0.04667440056800842;52
0.051354434341192245;53
0.05276919901371002;53
0.06874298304319382;53
0.10046054422855377;53
0.12042282521724701;54
0.06106577813625336;54
0.06161069869995117;54
0.04911959916353226;54
0.07090499252080917;55
0.06840760260820389;55
0.07191294431686401;55
0.046878594905138016;56
0.05038461089134216;56
0.07337367534637451;56
0.06916478276252747;56
