year,month,day,hour,consumption,generation,dayOfWeek,dayOfYear,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,prev_consumption,consumption_change
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.953289960347437,-0.8810956559746124,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9276608647238567,-0.2242506089608427
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.9641506326897089,-0.8312561753000312,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.953289960347437,-0.2141976395983789
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.9546334947840021,-0.8435252075362515,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9641506326897089,-0.20032632116479168
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.9611289871475509,-0.7914818565452794,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9546334947840021,-0.2112262309549604
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.9715139332885488,-0.8034553977893579,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9611289871475509,-0.21387380943484466
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.9491992377925259,-0.8070012896950595,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9715139332885488,-0.19161493390839826
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.9440106855423671,-0.8839151325246319,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9491992377925259,-0.2032728197956306
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.8567489080515353,-0.9606012010477618,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.9440106855423671,-0.14740499943952423
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.8084156487781418,-0.9930067131859778,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.8567489080515353,-0.1739039149643337
-1.0,-0.8181818181818182,0.3999999999999999,-1.0,-0.826752018569005,-1.0,0.0,-0.7142857142857142,-0.5555555555555556,-0.3939393939393939,-1.0,-0.8461538461538458,-0.75,-0.05999999999999994,-0.10526315789473689,-0.4883720930232559,-0.4736842105263159,-0.45,-0.06382978723404253,0.74,0.6666666666666665,-1.0,0.0810810810810807,-0.4285714285714286,1.0,-0.9777158774373258,-0.05555555555555558,-0.8084156487781418,-0.21928639931105962
