train|MSE;epoch
0.09732050448656082;0
0.01112246885895729;0
0.004135163500905037;0
0.25462692975997925;0
0.051263757050037384;0
0.08579153567552567;0
0.035062193870544434;0
0.10060127079486847;0
0.1147303432226181;0
0.04691379517316818;0
0.10491064935922623;0
0.06709650158882141;0
0.052070945501327515;0
0.015344982966780663;0
0.06868189573287964;0
0.11119323968887329;1
0.010527455247938633;1
0.014013749547302723;1
0.0007120482041500509;1
0.005490674637258053;1
0.017030103132128716;1
0.09240078181028366;1
0.048440806567668915;1
0.05469227954745293;1
0.07420367002487183;1
0.02368786372244358;1
0.034709881991147995;1
0.07532381266355515;1
0.01690862886607647;1
0.030012870207428932;1
0.0088215172290802;2
0.008946088142693043;2
0.018589135259389877;2
0.05766589194536209;2
0.06084191054105759;2
0.011885380372405052;2
0.06112869083881378;2
0.003737113904207945;2
0.023234179243445396;2
0.0697041004896164;2
0.03480866923928261;2
0.03583517298102379;2
0.07298882305622101;2
0.06355990469455719;2
0.022313561290502548;2
0.07858103513717651;3
0.038429439067840576;3
0.0024107838980853558;3
0.004065420478582382;3
0.06951556354761124;3
0.006423880811780691;3
0.06624670326709747;3
0.06617680937051773;3
0.03275687247514725;3
0.08474738895893097;3
0.025551283732056618;3
0.02372237667441368;3
0.01808737963438034;3
0.03321105241775513;3
0.02636619657278061;3
0.054436095058918;3
0.006656552664935589;4
0.005267585627734661;4
0.03906745836138725;4
0.002817409811541438;4
0.0032505765557289124;4
0.002843362744897604;4
0.01594446785748005;4
0.02282765880227089;4
0.03648167848587036;4
0.021219348534941673;4
0.026854930445551872;4
0.05247138440608978;4
0.021639926359057426;4
0.03515687212347984;4
0.061442479491233826;4
0.003365876153111458;5
0.001574652036651969;5
0.0017681963508948684;5
0.005724078044295311;5
0.006949347443878651;5
0.04415974020957947;5
0.004917840473353863;5
0.06226477026939392;5
0.027622055262327194;5
0.06539082527160645;5
0.03651370853185654;5
0.047013767063617706;5
0.05821697786450386;5
0.03139372915029526;5
0.03936050832271576;5
0.005616209469735622;6
0.008073881268501282;6
0.03774211183190346;6
0.07863421738147736;6
0.005636997986584902;6
0.027912594377994537;6
0.0303953867405653;6
0.0034129200503230095;6
0.04875672236084938;6
0.008978387340903282;6
0.01488083228468895;6
0.03858596831560135;6
0.012002581730484962;6
0.018100688233971596;6
0.035145871341228485;6
0.019659649580717087;6
0.0036520257126539946;7
0.028919856995344162;7
0.04796607419848442;7
0.0022979252971708775;7
0.0047224899753928185;7
0.001402426976710558;7
0.005302317440509796;7
0.025668736547231674;7
0.01869935542345047;7
0.05582834780216217;7
0.039969999343156815;7
0.017166046425700188;7
0.07869745790958405;7
0.013625705614686012;7
0.019247107207775116;7
0.01047376450151205;8
0.04222288727760315;8
0.0017653228715062141;8
0.003250999841839075;8
0.0032334490679204464;8
0.0028415212873369455;8
0.023828253149986267;8
0.027641350403428078;8
0.023580003529787064;8
0.057780671864748;8
0.045753806829452515;8
0.03999117761850357;8
0.013696340844035149;8
0.04903649538755417;8
0.031921472400426865;8
0.005257258657366037;9
0.026433946564793587;9
0.002472332213073969;9
0.019614629447460175;9
0.028210962191224098;9
0.0035634818486869335;9
0.0047223689034581184;9
0.03734712302684784;9
0.04525269195437431;9
0.03389965370297432;9
0.048337459564208984;9
0.07474253326654434;9
0.03720260038971901;9
0.020947398617863655;9
0.005941546987742186;9
0.003399962792173028;9
0.029187172651290894;10
0.0023852819576859474;10
0.0035314280539751053;10
0.053050413727760315;10
0.02795027196407318;10
0.0021199840120971203;10
0.018313249573111534;10
0.03354073315858841;10
0.03276684135198593;10
0.028615064918994904;10
0.02933390811085701;10
0.05531856045126915;10
0.049414098262786865;10
0.008029267191886902;10
0.026561498641967773;10
0.032947003841400146;11
0.0014128215843811631;11
0.0038644929882138968;11
0.0013656619703397155;11
0.001996952574700117;11
0.008735686540603638;11
0.02547973394393921;11
0.038187604397535324;11
0.03039700724184513;11
0.04507237672805786;11
0.030120743438601494;11
0.038500167429447174;11
0.04969922453165054;11
0.013926934450864792;11
0.028482265770435333;11
0.0016120056388899684;12
0.002059916965663433;12
0.01943640038371086;12
0.02758374623954296;12
0.02564428001642227;12
0.008640763349831104;12
0.02844267152249813;12
