epoch;step;val/loss_epoch;val/val_mae;val/val_mse;val/rmse;val/mape
0;5643;0.027037788182497025;0.13449569046497345;0.027037788182497025;0.13449569046497345;0.49546369910240173
1;11287;0.011897759512066841;0.07909298688173294;0.011897759512066841;0.07909298688173294;0.3579181134700775
2;16931;0.009685177356004715;0.06789173185825348;0.009685177356004715;0.06789173185825348;0.3278616964817047
3;22575;0.009157894179224968;0.06774109601974487;0.009157894179224968;0.06774109601974487;0.3365643322467804
4;28219;0.00948466919362545;0.07274553924798965;0.00948466919362545;0.07274553924798965;0.347433477640152
5;33863;0.00921102985739708;0.0713801234960556;0.00921102985739708;0.0713801234960556;0.33552786707878113
6;39507;0.009216653183102608;0.07154088467359543;0.009216653183102608;0.07154088467359543;0.3230101764202118
7;45151;0.008536872453987598;0.06821688264608383;0.008536872453987598;0.06821688264608383;0.30334606766700745
8;50795;0.007708169054239988;0.06364025175571442;0.007708169054239988;0.06364025175571442;0.2817211449146271
9;56439;0.00707637332379818;0.06036204844713211;0.00707637332379818;0.06036204844713211;0.2660364508628845
10;62083;0.0069351899437606335;0.05957219749689102;0.0069351899437606335;0.05957219749689102;0.26166078448295593
11;67727;0.006578375119715929;0.05715496838092804;0.006578375119715929;0.05715496838092804;0.2514864504337311
12;73371;0.006316007114946842;0.05527053028345108;0.006316007114946842;0.05527053028345108;0.24501968920230865
13;79015;0.006145326886326075;0.05460072308778763;0.006145326886326075;0.05460072308778763;0.23951944708824158
14;84659;0.005767274182289839;0.05189339071512222;0.005767274182289839;0.05189339071512222;0.23331743478775024
15;90303;0.0058022309094667435;0.052368976175785065;0.0058022309094667435;0.052368976175785065;0.23734579980373383
16;95947;0.005553498398512602;0.05018071457743645;0.005553498398512602;0.05018071457743645;0.23184947669506073
17;101591;0.00526542030274868;0.04847900569438934;0.00526542030274868;0.04847900569438934;0.21904338896274567
18;107235;0.005339969415217638;0.0491037480533123;0.005339969415217638;0.0491037480533123;0.22453239560127258
19;112879;0.005382370203733444;0.049110446125268936;0.005382370203733444;0.049110446125268936;0.22393114864826202
20;118523;0.0052656554616987705;0.048402443528175354;0.0052656554616987705;0.048402443528175354;0.22601406276226044
21;124167;0.005304438527673483;0.04886432737112045;0.005304438527673483;0.04886432737112045;0.22442613542079926
22;129811;0.005274669732898474;0.04894045740365982;0.005274669732898474;0.04894045740365982;0.22649778425693512
23;135455;0.005208189133554697;0.048745296895504;0.005208189133554697;0.048745296895504;0.22930650413036346
24;141099;0.005067857448011637;0.04787038266658783;0.005067857448011637;0.04787038266658783;0.21854268014431
25;146743;0.005018433555960655;0.0470508337020874;0.005018433555960655;0.0470508337020874;0.21006199717521667
26;152387;0.005030288361012936;0.047349024564027786;0.005030288361012936;0.047349024564027786;0.21337516605854034
27;158031;0.005093236453831196;0.04790041968226433;0.005093236453831196;0.04790041968226433;0.21580709517002106
28;163675;0.004914623685181141;0.04704928770661354;0.004914623685181141;0.04704928770661354;0.21249420940876007
29;169319;0.004779554437845945;0.04603950306773186;0.004779554437845945;0.04603950306773186;0.2045784443616867
30;174963;0.004669761285185814;0.04570045322179794;0.004669761285185814;0.04570045322179794;0.20322610437870026
31;180607;0.00474121468141675;0.046147800981998444;0.00474121468141675;0.046147800981998444;0.20286378264427185
32;186251;0.0046607269905507565;0.04565301910042763;0.0046607269905507565;0.04565301910042763;0.20185497403144836
33;191895;0.004898922052234411;0.047395266592502594;0.004898922052234411;0.047395266592502594;0.20346033573150635
34;197539;0.004874600563198328;0.047122105956077576;0.004874600563198328;0.047122105956077576;0.19642384350299835
35;203183;0.004541575908660889;0.04430083557963371;0.004541575908660889;0.04430083557963371;0.18240314722061157
36;208827;0.00466315308585763;0.04449532926082611;0.00466315308585763;0.04449532926082611;0.19631429016590118
37;214471;0.00435343524441123;0.04294576868414879;0.00435343524441123;0.04294576868414879;0.18926464021205902
38;220115;0.004314793273806572;0.042724452912807465;0.004314793273806572;0.042724452912807465;0.18745042383670807
39;225759;0.004226628690958023;0.04213416948914528;0.004226628690958023;0.04213416948914528;0.18830636143684387
40;231403;0.004282675217837095;0.04291849955916405;0.004282675217837095;0.04291849955916405;0.1983030140399933
41;237047;0.004219735972583294;0.04297513887286186;0.004219735972583294;0.04297513887286186;0.18380330502986908
42;242691;0.004212593659758568;0.04247074946761131;0.004212593659758568;0.04247074946761131;0.17871026694774628
