epoch,step,val/loss_epoch,val/val_mae,val/val_mse,val/rmse,val/mape
26,76193,0.014220108278095722,0.09394388645887375,0.014220108278095722,0.09394388645887375,0.6323528289794922
27,79015,0.014790521003305912,0.09534898400306702,0.014790521003305912,0.09534898400306702,0.6519851088523865
28,81837,0.017075294628739357,0.10709059983491898,0.017075294628739357,0.10709059983491898,0.6723738312721252
29,84659,0.017088985070586205,0.10584305971860886,0.017088985070586205,0.10584305971860886,0.6935997605323792
30,87481,0.015219928696751595,0.09746696054935455,0.015219928696751595,0.09746696054935455,0.6750134229660034
31,90303,0.016597602516412735,0.10622084885835648,0.016597602516412735,0.10622084885835648,0.6790338754653931
32,93125,0.0164294745773077,0.1034671813249588,0.0164294745773077,0.1034671813249588,0.7142654657363892
33,95947,0.01259720791131258,0.085794597864151,0.01259720791131258,0.085794597864151,0.6437366604804993
34,98769,0.012463255785405636,0.09129554778337479,0.012463255785405636,0.09129554778337479,0.5782313942909241
35,101591,0.008063632063567638,0.06148282811045647,0.008063632063567638,0.06148282811045647,0.5010647773742676
36,104413,0.01023909356445074,0.07961404323577881,0.01023909356445074,0.07961404323577881,0.5480693578720093
37,107235,0.009284124709665775,0.07233382016420364,0.009284124709665775,0.07233382016420364,0.5433894395828247
38,110057,0.009522289037704468,0.07173101603984833,0.009522289037704468,0.07173101603984833,0.555589497089386
39,112879,0.009128053672611713,0.07442192733287811,0.009128053672611713,0.07442192733287811,0.5251778960227966
40,115701,0.0083633316680789,0.062480390071868896,0.0083633316680789,0.062480390071868896,0.5252640843391418
41,118523,0.010937752202153206,0.08295721560716629,0.010937752202153206,0.08295721560716629,0.5746142864227295
42,121345,0.010529687628149986,0.08136755973100662,0.010529687628149986,0.08136755973100662,0.5731453895568848
43,124167,0.010981673374772072,0.0789375901222229,0.010981673374772072,0.0789375901222229,0.6099541783332825
44,126989,0.011128071695566177,0.08604234457015991,0.011128071695566177,0.08604234457015991,0.5628862977027893
45,129811,0.009446988813579082,0.07073231041431427,0.009446988813579082,0.07073231041431427,0.558952271938324
46,132633,0.01077006570994854,0.08110561966896057,0.01077006570994854,0.08110561966896057,0.5814341306686401
47,135455,0.012318527325987816,0.0872495099902153,0.012318527325987816,0.0872495099902153,0.6306827068328857
48,138277,0.014209496788680553,0.09460091590881348,0.014209496788680553,0.09460091590881348,0.677023708820343
49,141099,0.012817421928048134,0.09135184437036514,0.012817421928048134,0.09135184437036514,0.608303964138031
50,143921,0.010582586750388145,0.07931622117757797,0.010582586750388145,0.07931622117757797,0.5838888883590698
51,146743,0.010472584515810013,0.07997066527605057,0.010472584515810013,0.07997066527605057,0.5729799866676331
52,149565,0.013422776944935322,0.09575072675943375,0.013422776944935322,0.09575072675943375,0.6189022064208984
53,152387,0.008634158410131931,0.06651924550533295,0.008634158410131931,0.06651924550533295,0.5255024433135986
54,155209,0.009656427428126335,0.07789751142263412,0.009656427428126335,0.07789751142263412,0.5293648838996887
55,158031,0.00933255534619093,0.07009907811880112,0.00933255534619093,0.07009907811880112,0.5522133111953735
56,160853,0.01104918122291565,0.0848684012889862,0.01104918122291565,0.0848684012889862,0.5655102729797363
57,163675,0.010301363654434681,0.07772836089134216,0.010301363654434681,0.07772836089134216,0.5753834247589111
58,166497,0.012786176055669785,0.09079958498477936,0.012786176055669785,0.09079958498477936,0.6293545961380005
59,169319,0.011717239394783974,0.08639758825302124,0.011717239394783974,0.08639758825302124,0.6088459491729736
60,172141,0.010546044446527958,0.07805900275707245,0.010546044446527958,0.07805900275707245,0.58271324634552
61,174963,0.013470516540110111,0.09528864175081253,0.013470516540110111,0.09528864175081253,0.6245611906051636
62,177785,0.01155462209135294,0.08183024823665619,0.01155462209135294,0.08183024823665619,0.6194962859153748
63,180607,0.01308421604335308,0.09355711936950684,0.01308421604335308,0.09355711936950684,0.614303708076477
64,183429,0.011308781802654266,0.07963071763515472,0.011308781802654266,0.07963071763515472,0.6104883551597595
65,186251,0.013246831484138966,0.0934143140912056,0.013246831484138966,0.0934143140912056,0.6178640127182007
66,189073,0.010331708006560802,0.0762208104133606,0.010331708006560802,0.0762208104133606,0.5813162922859192
67,191895,0.011994604952633381,0.08651218563318253,0.011994604952633381,0.08651218563318253,0.5983796715736389
68,194717,0.012621555477380753,0.08969367295503616,0.012621555477380753,0.08969367295503616,0.6224080920219421
69,197539,0.010738292708992958,0.07661684602499008,0.010738292708992958,0.07661684602499008,0.600019633769989
70,200361,0.014907565899193287,0.09967181831598282,0.014907565899193287,0.09967181831598282,0.6598144173622131
71,203183,0.011082915589213371,0.08161807805299759,0.011082915589213371,0.08161807805299759,0.5952132940292358
72,206005,0.013137409463524818,0.09345484524965286,0.013137409463524818,0.09345484524965286,0.6183645725250244
73,208827,0.01197984628379345,0.0841432735323906,0.01197984628379345,0.0841432735323906,0.6299648880958557
74,211649,0.011159181594848633,0.08282385021448135,0.011159181594848633,0.08282385021448135,0.5889458060264587
75,214471,0.011704868637025356,0.0852973610162735,0.011704868637025356,0.0852973610162735,0.6051920652389526
76,217293,0.010443350300192833,0.07460048049688339,0.010443350300192833,0.07460048049688339,0.593428909778595
77,220115,0.013614773750305176,0.09519635140895844,0.013614773750305176,0.09519635140895844,0.6304687857627869
78,222937,0.01045724842697382,0.07246249169111252,0.01045724842697382,0.07246249169111252,0.5965852737426758
79,225759,0.012697689235210419,0.09039861708879471,0.012697689235210419,0.09039861708879471,0.6218164563179016
80,228581,0.008740466088056564,0.0637618899345398,0.008740466088056564,0.0637618899345398,0.537392795085907
81,231403,0.012134397402405739,0.08789873123168945,0.012134397402405739,0.08789873123168945,0.6105870604515076
82,234225,0.009444860741496086,0.07237318903207779,0.009444860741496086,0.07237318903207779,0.5521507859230042
83,237047,0.010105169378221035,0.07494056969881058,0.010105169378221035,0.07494056969881058,0.5811508893966675
84,239869,0.009183913469314575,0.071579210460186,0.009183913469314575,0.071579210460186,0.5395902991294861
85,242691,0.009076601825654507,0.06871623545885086,0.009076601825654507,0.06871623545885086,0.5505349040031433
86,245513,0.011413699947297573,0.08182795345783234,0.011413699947297573,0.08182795345783234,0.6264815926551819
87,248335,0.009017491713166237,0.06571746617555618,0.009017491713166237,0.06571746617555618,0.5509018898010254
88,251157,0.010243911296129227,0.07560740411281586,0.010243911296129227,0.07560740411281586,0.58729487657547
89,253979,0.008486798033118248,0.061671484261751175,0.008486798033118248,0.061671484261751175,0.5262523889541626
90,256801,0.008471310138702393,0.06570927053689957,0.008471310138702393,0.06570927053689957,0.5149742960929871
91,259623,0.008309046737849712,0.05921022593975067,0.008309046737849712,0.05921022593975067,0.5096677541732788
92,262445,0.008480043150484562,0.06421924382448196,0.008480043150484562,0.06421924382448196,0.5230944156646729
93,265267,0.008936339989304543,0.06367853283882141,0.008936339989304543,0.06367853283882141,0.542250394821167
94,268089,0.009066473692655563,0.06908901780843735,0.009066473692655563,0.06908901780843735,0.5443900227546692
95,270911,0.009933950379490852,0.06705950200557709,0.009933950379490852,0.06705950200557709,0.5787854194641113
96,273733,0.008302687667310238,0.06481873244047165,0.008302687667310238,0.06481873244047165,0.5108236074447632
97,276555,0.008140292949974537,0.0612921305000782,0.008140292949974537,0.0612921305000782,0.5120439529418945
98,279377,0.007465937174856663,0.06228635832667351,0.007465937174856663,0.06228635832667351,0.45487791299819946
99,282199,0.00828776229172945,0.06270740926265717,0.00828776229172945,0.06270740926265717,0.5153347849845886
100,285021,0.008544445969164371,0.06719706207513809,0.008544445969164371,0.06719706207513809,0.510670006275177
101,287843,0.007172984536737204,0.05673587694764137,0.007172984536737204,0.05673587694764137,0.452945351600647
102,290665,0.007899506017565727,0.06076113134622574,0.007899506017565727,0.06076113134622574,0.4847203493118286
103,293487,0.008317937143146992,0.06260388344526291,0.008317937143146992,0.06260388344526291,0.5113595128059387
104,296309,0.008451966568827629,0.06088222190737724,0.008451966568827629,0.06088222190737724,0.5070446133613586
105,299131,0.007869526743888855,0.06309939920902252,0.007869526743888855,0.06309939920902252,0.4871775507926941
106,301953,0.007383755873888731,0.05805709585547447,0.007383755873888731,0.05805709585547447,0.4649038016796112
107,304775,0.006739100441336632,0.05837656185030937,0.006739100441336632,0.05837656185030937,0.4222482442855835
108,307597,0.007952249608933926,0.06344087421894073,0.007952249608933926,0.06344087421894073,0.4840787351131439
109,310419,0.007088182959705591,0.05935410410165787,0.007088182959705591,0.05935410410165787,0.4417853057384491
110,313241,0.008273214101791382,0.06295199692249298,0.008273214101791382,0.06295199692249298,0.5076889991760254
111,316063,0.0071952249854803085,0.061390090733766556,0.0071952249854803085,0.061390090733766556,0.43694716691970825
112,318885,0.008538061752915382,0.06727705150842667,0.008538061752915382,0.06727705150842667,0.5040276646614075
113,321707,0.006917524617165327,0.05794636532664299,0.006917524617165327,0.05794636532664299,0.41953203082084656
114,324529,0.008097566664218903,0.06793448328971863,0.008097566664218903,0.06793448328971863,0.4805889129638672
115,327351,0.007004515267908573,0.05664611607789993,0.007004515267908573,0.05664611607789993,0.4395599067211151
116,330173,0.0063692848198115826,0.057266965508461,0.0063692848198115826,0.057266965508461,0.39976635575294495
117,332995,0.007003545295447111,0.054411742836236954,0.007003545295447111,0.054411742836236954,0.4448012113571167
118,335817,0.006673145107924938,0.05646573379635811,0.006673145107924938,0.05646573379635811,0.40849873423576355
119,338639,0.00774485245347023,0.06085110455751419,0.00774485245347023,0.06085110455751419,0.4805232584476471
120,341461,0.006445486098527908,0.055918946862220764,0.006445486098527908,0.055918946862220764,0.40643778443336487
121,344283,0.006707189604640007,0.05366181954741478,0.006707189604640007,0.05366181954741478,0.4218369722366333
122,347105,0.007584321312606335,0.06388064473867416,0.007584321312606335,0.06388064473867416,0.4515383243560791
123,349927,0.007151016499847174,0.058320093899965286,0.007151016499847174,0.058320093899965286,0.4551941752433777
124,352749,0.007936568930745125,0.06312543898820877,0.007936568930745125,0.06312543898820877,0.4761274456977844
125,355571,0.0066988542675971985,0.05649985000491142,0.0066988542675971985,0.05649985000491142,0.4230112135410309
126,358393,0.008220475167036057,0.06313643604516983,0.008220475167036057,0.06313643604516983,0.48531094193458557
127,361215,0.00841328501701355,0.06541682779788971,0.00841328501701355,0.06541682779788971,0.5058189034461975
128,364037,0.0070226164534688,0.05633726716041565,0.0070226164534688,0.05633726716041565,0.4153462052345276
129,366859,0.006794537417590618,0.05484846234321594,0.006794537417590618,0.05484846234321594,0.41847899556159973
130,369681,0.008373052813112736,0.06365745514631271,0.008373052813112736,0.06365745514631271,0.4937780201435089
131,372503,0.008293167687952518,0.06424935162067413,0.008293167687952518,0.06424935162067413,0.49610739946365356
132,375325,0.007426241412758827,0.059192825108766556,0.007426241412758827,0.059192825108766556,0.4472849667072296
133,378147,0.007502433843910694,0.05867071449756622,0.007502433843910694,0.05867071449756622,0.4320254921913147
134,380969,0.0075664883479475975,0.06352692097425461,0.0075664883479475975,0.06352692097425461,0.46493765711784363
135,383791,0.007184937596321106,0.05708807706832886,0.007184937596321106,0.05708807706832886,0.4167625308036804
136,386613,0.0068696909584105015,0.0550522617995739,0.0068696909584105015,0.0550522617995739,0.41246941685676575
137,389435,0.006185388192534447,0.0559781976044178,0.006185388192534447,0.0559781976044178,0.38515782356262207
138,392257,0.0076982490718364716,0.0603574700653553,0.0076982490718364716,0.0603574700653553,0.4628322720527649
139,395079,0.007859274744987488,0.06811720877885818,0.007859274744987488,0.06811720877885818,0.4605475068092346
140,397901,0.006841821130365133,0.05572783574461937,0.006841821130365133,0.05572783574461937,0.4049314558506012
141,400723,0.00856099370867014,0.06949067860841751,0.00856099370867014,0.06949067860841751,0.5046947002410889
142,403545,0.006394044030457735,0.05691925436258316,0.006394044030457735,0.05691925436258316,0.37518981099128723
143,406367,0.0066879610531032085,0.056449487805366516,0.0066879610531032085,0.056449487805366516,0.4048452377319336
144,409189,0.006602374371141195,0.05815904960036278,0.006602374371141195,0.05815904960036278,0.4060347080230713
145,412011,0.008228079415857792,0.06992213428020477,0.008228079415857792,0.06992213428020477,0.4877977967262268
146,414833,0.0071994164027273655,0.05956924706697464,0.0071994164027273655,0.05956924706697464,0.4366356134414673
147,417655,0.009188936091959476,0.07554859668016434,0.009188936091959476,0.07554859668016434,0.5065861344337463
148,420477,0.008177720941603184,0.07201271504163742,0.008177720941603184,0.07201271504163742,0.45724615454673767
149,423299,0.007657925598323345,0.06956370174884796,0.007657925598323345,0.06956370174884796,0.4161683917045593
150,426121,0.006734958849847317,0.06235582008957863,0.006734958849847317,0.06235582008957863,0.3885994255542755
151,428943,0.009737134911119938,0.07917274534702301,0.009737134911119938,0.07917274534702301,0.5189220309257507
152,431765,0.00824792217463255,0.07109880447387695,0.00824792217463255,0.07109880447387695,0.44964760541915894
153,434587,0.010984434746205807,0.0854681059718132,0.010984434746205807,0.0854681059718132,0.55574631690979
154,437409,0.008751999586820602,0.0747787356376648,0.008751999586820602,0.0747787356376648,0.47229939699172974
155,440231,0.0097678042948246,0.07926897704601288,0.0097678042948246,0.07926897704601288,0.5199010968208313
156,443053,0.006557120941579342,0.062431659549474716,0.006557120941579342,0.062431659549474716,0.37263455986976624
157,445875,0.007066271733492613,0.06398668885231018,0.007066271733492613,0.06398668885231018,0.41123849153518677
158,448697,0.007850577123463154,0.06742718070745468,0.007850577123463154,0.06742718070745468,0.45798805356025696
159,451519,0.005886779632419348,0.05463878810405731,0.005886779632419348,0.05463878810405731,0.3321915864944458
160,454341,0.008703872561454773,0.0715225338935852,0.008703872561454773,0.0715225338935852,0.49574607610702515
161,457163,0.006601439788937569,0.06045203283429146,0.006601439788937569,0.06045203283429146,0.38941773772239685
162,459985,0.006289738230407238,0.05692309886217117,0.006289738230407238,0.05692309886217117,0.3772212266921997
163,462807,0.006012081168591976,0.05589490756392479,0.006012081168591976,0.05589490756392479,0.3241839110851288
164,465629,0.006266137585043907,0.055975642055273056,0.006266137585043907,0.055975642055273056,0.3747651278972626
165,468451,0.006433493923395872,0.05634698271751404,0.006433493923395872,0.05634698271751404,0.3685348331928253
166,471273,0.00544346310198307,0.04988677799701691,0.00544346310198307,0.04988677799701691,0.31346869468688965
167,474095,0.005680650006979704,0.049727603793144226,0.005680650006979704,0.049727603793144226,0.3289340138435364
168,476917,0.006333448924124241,0.05666092410683632,0.006333448924124241,0.05666092410683632,0.37758174538612366
169,479739,0.005708544049412012,0.0519384890794754,0.005708544049412012,0.0519384890794754,0.3633682131767273
170,482561,0.0055445353500545025,0.050320133566856384,0.0055445353500545025,0.050320133566856384,0.3243868350982666
171,485383,0.0057335831224918365,0.0488610602915287,0.0057335831224918365,0.0488610602915287,0.28957998752593994
172,488205,0.0058477530255913734,0.05014326795935631,0.0058477530255913734,0.05014326795935631,0.3573533296585083
173,491027,0.005011588800698519,0.04576961696147919,0.005011588800698519,0.04576961696147919,0.26687169075012207
174,493849,0.0057068788446486,0.04922560229897499,0.0057068788446486,0.04922560229897499,0.34346333146095276
175,496671,0.005583170801401138,0.048689380288124084,0.005583170801401138,0.048689380288124084,0.3345911204814911
176,499493,0.0053863259963691235,0.04712894558906555,0.0053863259963691235,0.04712894558906555,0.26866188645362854
177,502315,0.004958570934832096,0.044137999415397644,0.004958570934832096,0.044137999415397644,0.2796649634838104
178,505137,0.006006438750773668,0.049566514790058136,0.006006438750773668,0.049566514790058136,0.34570589661598206
179,507959,0.005484634079039097,0.04806223884224892,0.005484634079039097,0.04806223884224892,0.3148260712623596
180,510781,0.006138744298368692,0.05209073796868324,0.006138744298368692,0.05209073796868324,0.30671969056129456
181,513603,0.005609296727925539,0.0525846853852272,0.005609296727925539,0.0525846853852272,0.326140433549881
182,516425,0.005683060735464096,0.05008609965443611,0.005683060735464096,0.05008609965443611,0.34381893277168274
183,519247,0.005311909131705761,0.04668586328625679,0.005311909131705761,0.04668586328625679,0.30445775389671326
184,522069,0.0060141244903206825,0.04901937022805214,0.0060141244903206825,0.04901937022805214,0.30693697929382324
185,524891,0.006840166635811329,0.06292251497507095,0.006840166635811329,0.06292251497507095,0.4268987476825714
186,527713,0.005337932612746954,0.04870333522558212,0.005337932612746954,0.04870333522558212,0.2894100546836853
187,530535,0.0054878662340343,0.04622655734419823,0.0054878662340343,0.04622655734419823,0.2774152159690857
188,533357,0.006000950001180172,0.05694041773676872,0.006000950001180172,0.05694041773676872,0.36633333563804626
189,536179,0.0065034194849431515,0.05624253302812576,0.0065034194849431515,0.05624253302812576,0.3878047466278076
190,539001,0.006387780420482159,0.061883244663476944,0.006387780420482159,0.061883244663476944,0.3806234300136566
191,541823,0.005681294947862625,0.052203770726919174,0.005681294947862625,0.052203770726919174,0.3318500220775604
192,544645,0.005603855475783348,0.04934259131550789,0.005603855475783348,0.04934259131550789,0.3058045506477356
193,547467,0.005815936718136072,0.054391276091337204,0.005815936718136072,0.054391276091337204,0.32450205087661743
194,550289,0.0060355812311172485,0.05786772444844246,0.0060355812311172485,0.05786772444844246,0.3245587944984436
195,553111,0.0059046633541584015,0.05663446709513664,0.0059046633541584015,0.05663446709513664,0.344917893409729
196,555933,0.00561723206192255,0.056078020483255386,0.00561723206192255,0.056078020483255386,0.3321892023086548
197,558755,0.006021314766258001,0.06021850183606148,0.006021314766258001,0.06021850183606148,0.32208895683288574
198,561577,0.005627742037177086,0.05568373203277588,0.005627742037177086,0.05568373203277588,0.32608357071876526
199,564399,0.007150203920900822,0.06699909269809723,0.007150203920900822,0.06699909269809723,0.4126299321651459
