train|MSE,epoch,step,val|MSE,val|MAE,val|MAPE
0.27521926164627075,0,49,,,
0.18029823899269104,0,99,,,
0.14490512013435364,0,149,,,
,0,189,0.30667737126350403,0.4958689510822296,0.7787636518478394
0.1348651945590973,1,199,,,
0.09150876104831696,1,249,,,
0.17341601848602295,1,299,,,
0.15763238072395325,1,349,,,
,1,379,0.22432349622249603,0.4308212697505951,0.7106173038482666
0.11432930827140808,2,399,,,
0.06863580644130707,2,449,,,
0.17508652806282043,2,499,,,
0.1921955645084381,2,549,,,
,2,569,0.153888538479805,0.3504275679588318,0.6638275384902954
0.09611158072948456,3,599,,,
0.1702711284160614,3,649,,,
0.19793906807899475,3,699,,,
0.15306788682937622,3,749,,,
,3,759,0.1571764200925827,0.3570428192615509,0.6465328335762024
0.3231971859931946,4,799,,,
0.16549715399742126,4,849,,,
0.10750877857208252,4,899,,,
0.22072240710258484,4,949,,,
,4,949,0.11940528452396393,0.30237019062042236,0.6219701766967773
0.15863975882530212,5,999,,,
0.127940371632576,5,1049,,,
0.10261139273643494,5,1099,,,
,5,1139,0.10124826431274414,0.2754187285900116,0.6047055721282959
0.08407311141490936,6,1149,,,
0.10692260414361954,6,1199,,,
0.12254413962364197,6,1249,,,
0.19457846879959106,6,1299,,,
,6,1329,0.11093765497207642,0.2934231162071228,0.5966252088546753
0.11933404207229614,7,1349,,,
0.10489792376756668,7,1399,,,
0.13563790917396545,7,1449,,,
0.15027259290218353,7,1499,,,
,7,1519,0.09445308893918991,0.26387259364128113,0.5808945894241333
0.10316681116819382,8,1549,,,
0.1220945417881012,8,1599,,,
0.1362617015838623,8,1649,,,
0.14416608214378357,8,1699,,,
,8,1709,0.10419954359531403,0.2804177403450012,0.5793336033821106
0.2556908130645752,9,1749,,,
0.15217874944210052,9,1799,,,
0.10261456668376923,9,1849,,,
0.14892132580280304,9,1899,,,
,9,1899,0.09635491669178009,0.2679673135280609,0.5696430802345276
0.1889658272266388,10,1949,,,
0.1198132187128067,10,1999,,,
0.12893283367156982,10,2049,,,
,10,2089,0.08612964302301407,0.24873104691505432,0.5586659908294678
0.0759451761841774,11,2099,,,
0.0841544046998024,11,2149,,,
0.12849938869476318,11,2199,,,
0.10108424723148346,11,2249,,,
,11,2279,0.09559784084558487,0.26367464661598206,0.5573031306266785
0.13538308441638947,12,2299,,,
0.04252254217863083,12,2349,,,
0.07639108598232269,12,2399,,,
0.10298016667366028,12,2449,,,
,12,2469,0.0752721056342125,0.22386561334133148,0.5478858351707458
0.05774535983800888,13,2499,,,
0.10662660747766495,13,2549,,,
0.11413359642028809,13,2599,,,
0.16570879518985748,13,2649,,,
,13,2659,0.09152574837207794,0.26236820220947266,0.55133455991745
0.20390981435775757,14,2699,,,
0.15743543207645416,14,2749,,,
0.08760707080364227,14,2799,,,
0.15664468705654144,14,2849,,,
,14,2849,0.07817408442497253,0.23577578365802765,0.5316237211227417
0.09982839226722717,15,2899,,,
0.10971051454544067,15,2949,,,
0.11271633952856064,15,2999,,,
,15,3039,0.06874135136604309,0.2104974240064621,0.5192777514457703
0.11384418606758118,16,3049,,,
0.0738961398601532,16,3099,,,
0.1373421549797058,16,3149,,,
0.08928081393241882,16,3199,,,
,16,3229,0.08513539284467697,0.2446274310350418,0.527351975440979
0.05772048234939575,17,3249,,,
0.061600036919116974,17,3299,,,
0.06685461103916168,17,3349,,,
0.10878880321979523,17,3399,,,
,17,3419,0.0725054070353508,0.22026130557060242,0.5155273079872131
0.07050798833370209,18,3449,,,
0.12180474400520325,18,3499,,,
0.1018339991569519,18,3549,,,
0.12820211052894592,18,3599,,,
,18,3609,0.0706733837723732,0.2182074636220932,0.5132969617843628
0.1578255444765091,19,3649,,,
0.11791969835758209,19,3699,,,
0.07474040240049362,19,3749,,,
0.0965195745229721,19,3799,,,
,19,3799,0.06237809732556343,0.1987381875514984,0.5020359754562378
0.12485390156507492,20,3849,,,
0.08900361508131027,20,3899,,,
0.10432083159685135,20,3949,,,
,20,3989,0.06624607741832733,0.2047131210565567,0.49702176451683044
0.10184904932975769,21,3999,,,
0.12445204704999924,21,4049,,,
0.20485863089561462,21,4099,,,
0.1222885325551033,21,4149,,,
,21,4179,0.07080066949129105,0.21946203708648682,0.5017790198326111
0.07885733246803284,22,4199,,,
0.03507952392101288,22,4249,,,
0.07557795196771622,22,4299,,,
0.09243185818195343,22,4349,,,
,22,4369,0.0734735056757927,0.22691823542118073,0.5010279417037964
0.08995091170072556,23,4399,,,
0.09160460531711578,23,4449,,,
0.08254829049110413,23,4499,,,
0.1268911063671112,23,4549,,,
,23,4559,0.06484472006559372,0.20581373572349548,0.4926123321056366
0.1508551985025406,24,4599,,,
0.09289955347776413,24,4649,,,
0.06156591698527336,24,4699,,,
0.13712824881076813,24,4749,,,
,24,4749,0.06966052949428558,0.21835865080356598,0.4939287304878235
0.10582973062992096,25,4799,,,
0.12714910507202148,25,4849,,,
0.08421480655670166,25,4899,,,
,25,4939,0.080108642578125,0.24142959713935852,0.4988026022911072
0.08357653021812439,26,4949,,,
0.041365232318639755,26,4999,,,
0.1413523554801941,26,5049,,,
0.12480653822422028,26,5099,,,
,26,5129,0.07460485398769379,0.23123511672019958,0.4891952872276306
0.05573077127337456,27,5149,,,
0.04847754165530205,27,5199,,,
0.09344027936458588,27,5249,,,
0.10347509384155273,27,5299,,,
,27,5319,0.05170707032084465,0.17209956049919128,0.47347578406333923
0.10088463127613068,28,5349,,,
0.06814504414796829,28,5399,,,
0.10941764712333679,28,5449,,,
0.1118452325463295,28,5499,,,
,28,5509,0.06848043203353882,0.21586574614048004,0.4795352518558502
0.20581120252609253,29,5549,,,
0.05986347049474716,29,5599,,,
0.060080841183662415,29,5649,,,
0.10736579447984695,29,5699,,,
,29,5699,0.07925555855035782,0.23850780725479126,0.4854778051376343
0.11257563531398773,30,5749,,,
0.11501004546880722,30,5799,,,
0.11046241223812103,30,5849,,,
,30,5889,0.07037273049354553,0.2195587307214737,0.47746792435646057
0.06066076457500458,31,5899,,,
0.08793599903583527,31,5949,,,
0.07627501338720322,31,5999,,,
0.0820603296160698,31,6049,,,
,31,6079,0.06363820284605026,0.20650316774845123,0.4692557752132416
0.04990396648645401,32,6099,,,
0.0354783833026886,32,6149,,,
0.07218824326992035,32,6199,,,
0.05587456375360489,32,6249,,,
,32,6269,0.06822185963392258,0.2168693095445633,0.47709083557128906
0.07833006232976913,33,6299,,,
0.07780972123146057,33,6349,,,
0.09409503638744354,33,6399,,,
0.1547490954399109,33,6449,,,
,33,6459,0.06937925517559052,0.22184933722019196,0.4671441912651062
0.15369218587875366,34,6499,,,
0.09405633807182312,34,6549,,,
0.08515827357769012,34,6599,,,
0.07474271208047867,34,6649,,,
,34,6649,0.05199657008051872,0.17482931911945343,0.4622109532356262
0.09974419325590134,35,6699,,,
0.07524704188108444,35,6749,,,
0.0628679096698761,35,6799,,,
,35,6839,0.05787503719329834,0.19109497964382172,0.4553901255130768
0.08512541651725769,36,6849,,,
0.09663593024015427,36,6899,,,
0.15642543137073517,36,6949,,,
0.1044672504067421,36,6999,,,
,36,7029,0.07260526716709137,0.22456233203411102,0.46619170904159546
0.05360233783721924,37,7049,,,
0.04834464192390442,37,7099,,,
0.08360032737255096,37,7149,,,
0.06365490704774857,37,7199,,,
,37,7219,0.05907859653234482,0.19683650135993958,0.4533228278160095
0.04605180025100708,38,7249,,,
0.08315564692020416,38,7299,,,
0.08581872284412384,38,7349,,,
0.11436821520328522,38,7399,,,
,38,7409,0.0670810118317604,0.21749575436115265,0.46119624376296997
0.11972536146640778,39,7449,,,
0.056985221803188324,39,7499,,,
0.053844716399908066,39,7549,,,
0.11903401464223862,39,7599,,,
,39,7599,0.06952360272407532,0.2224968671798706,0.46496960520744324
0.12069825828075409,40,7649,,,
0.06180398166179657,40,7699,,,
0.07768198847770691,40,7749,,,
,40,7789,0.0722528025507927,0.22925937175750732,0.46408361196517944
0.04364924505352974,41,7799,,,
0.12083892524242401,41,7849,,,
0.09022204577922821,41,7899,,,
0.08736348152160645,41,7949,,,
,41,7979,0.07152324169874191,0.2267768234014511,0.4614427983760834
0.05396929383277893,42,7999,,,
0.033539559692144394,42,8049,,,
0.05733892321586609,42,8099,,,
0.08492962270975113,42,8149,,,
,42,8169,0.06375854462385178,0.20925749838352203,0.45607081055641174
0.05335333198308945,43,8199,,,
0.07835350930690765,43,8249,,,
0.06479355692863464,43,8299,,,
0.09619013965129852,43,8349,,,
,43,8359,0.05420595034956932,0.18481513857841492,0.4461917281150818
0.15236705541610718,44,8399,,,
0.09048058092594147,44,8449,,,
0.1017875000834465,44,8499,,,
0.07975500822067261,44,8549,,,
,44,8549,0.08526693284511566,0.25295665860176086,0.4768200218677521
0.11413206160068512,45,8599,,,
0.08378704637289047,45,8649,,,
0.06805622577667236,45,8699,,,
,45,8739,0.0658474862575531,0.21589110791683197,0.4563096761703491
0.07922910898923874,46,8749,,,
0.07912465929985046,46,8799,,,
0.08087504655122757,46,8849,,,
0.104007288813591,46,8899,,,
,46,8929,0.06840253621339798,0.2212124913930893,0.4560554027557373
0.045217692852020264,47,8949,,,
0.03573444113135338,47,8999,,,
0.08798810839653015,47,9049,,,
0.04481101036071777,47,9099,,,
,47,9119,0.06976500153541565,0.2242496907711029,0.4561876654624939
0.034680478274822235,48,9149,,,
0.05374203622341156,48,9199,,,
0.0904460996389389,48,9249,,,
0.09997664391994476,48,9299,,,
,48,9309,0.06542988866567612,0.2137376070022583,0.4503007233142853
0.1594238132238388,49,9349,,,
0.09679681807756424,49,9399,,,
0.0604640394449234,49,9449,,,
0.10950667411088943,49,9499,,,
,49,9499,0.08653245121240616,0.25639811158180237,0.47173815965652466
0.0744655504822731,50,9549,,,
0.06116315349936485,50,9599,,,
0.05226348713040352,50,9649,,,
,50,9689,0.07364705950021744,0.23092222213745117,0.4575622081756592
0.0394100546836853,51,9699,,,
0.06071145087480545,51,9749,,,
0.0979979857802391,51,9799,,,
0.08712299913167953,51,9849,,,
,51,9879,0.06287223845720291,0.20929616689682007,0.4441397488117218
0.06631970405578613,52,9899,,,
0.02887786738574505,52,9949,,,
0.06704909354448318,52,9999,,,
0.04046466201543808,52,10049,,,
,52,10069,0.06894490867853165,0.22149872779846191,0.45042628049850464
0.02939128503203392,53,10099,,,
0.08265302330255508,53,10149,,,
0.060927413403987885,53,10199,,,
0.0874660313129425,53,10249,,,
,53,10259,0.07522828131914139,0.23451127111911774,0.4585798978805542
0.17591199278831482,54,10299,,,
0.06787124276161194,54,10349,,,
0.053395189344882965,54,10399,,,
0.0629744902253151,54,10449,,,
,54,10449,0.07080236077308655,0.22802869975566864,0.45297878980636597
0.059901162981987,55,10499,,,
0.06811915338039398,55,10549,,,
0.07582847028970718,55,10599,,,
,55,10639,0.06981384009122849,0.22436165809631348,0.45247870683670044
0.07574043422937393,56,10649,,,
0.05476216971874237,56,10699,,,
0.08898334205150604,56,10749,,,
0.0808514952659607,56,10799,,,
,56,10829,0.07224001735448837,0.22920449078083038,0.452719122171402
0.04261622577905655,57,10849,,,
0.022750886157155037,57,10899,,,
0.06402303278446198,57,10949,,,
0.04618228226900101,57,10999,,,
,57,11019,0.06846173107624054,0.22151429951190948,0.4455796480178833
0.036203671246767044,58,11049,,,
0.05634179711341858,58,11099,,,
0.08103962242603302,58,11149,,,
0.08618997037410736,58,11199,,,
,58,11209,0.06949124485254288,0.22481517493724823,0.4513162672519684
0.15999656915664673,59,11249,,,
0.08446985483169556,59,11299,,,
0.07405709475278854,59,11349,,,
0.08229319751262665,59,11399,,,
,59,11399,0.0761028304696083,0.23912131786346436,0.4561835527420044
0.06946635246276855,60,11449,,,
0.05785241350531578,60,11499,,,
0.05310394987463951,60,11549,,,
,60,11589,0.07710046321153641,0.24093230068683624,0.45747140049934387
0.06388261914253235,61,11599,,,
0.039162151515483856,61,11649,,,
0.06569458544254303,61,11699,,,
0.08557195961475372,61,11749,,,
,61,11779,0.08137387037277222,0.2485371232032776,0.4611736238002777
0.061305172741413116,62,11799,,,
0.017457660287618637,62,11849,,,
0.054637908935546875,62,11899,,,
0.055032774806022644,62,11949,,,
,62,11969,0.07548823952674866,0.23707716166973114,0.45606961846351624
0.03222775086760521,63,11999,,,
0.07489226758480072,63,12049,,,
0.052586089819669724,63,12099,,,
0.10573439300060272,63,12149,,,
,63,12159,0.0794166773557663,0.245693176984787,0.4617920219898224
0.09973311424255371,64,12199,,,
0.05572015419602394,64,12249,,,
0.062334366142749786,64,12299,,,
0.07135004550218582,64,12349,,,
