train|MSE,epoch,step,val|MSE,val|MAE,val|MAPE
0.05423872172832489,0,49,,,
0.14798778295516968,0,99,,,
0.07597964257001877,0,149,,,
0.0710824579000473,0,199,,,
0.14846596121788025,0,249,,,
0.09977979958057404,0,299,,,
0.06727100908756256,0,349,,,
0.10084797441959381,0,399,,,
0.10105888545513153,0,449,,,
0.09551335871219635,0,499,,,
0.0825243666768074,0,549,,,
0.07167962938547134,0,599,,,
,0,636,0.049809765070676804,0.16956686973571777,0.24649350345134735
0.10224495828151703,1,649,,,
0.05796172469854355,1,699,,,
0.08216594159603119,1,749,,,
0.07727110385894775,1,799,,,
0.10922421514987946,1,849,,,
0.07668362557888031,1,899,,,
0.0636187493801117,1,949,,,
0.08130934089422226,1,999,,,
0.0694604367017746,1,1049,,,
0.030970346182584763,1,1099,,,
0.06289347261190414,1,1149,,,
0.03835427016019821,1,1199,,,
0.04181985184550285,1,1249,,,
,1,1273,0.03485884517431259,0.14630825817584991,0.21471737325191498
0.0632106140255928,2,1299,,,
0.050176672637462616,2,1349,,,
0.08783654868602753,2,1399,,,
0.08763138204813004,2,1449,,,
0.0348065011203289,2,1499,,,
0.08156080543994904,2,1549,,,
0.03127662092447281,2,1599,,,
0.06731269508600235,2,1649,,,
0.073603555560112,2,1699,,,
0.04677625745534897,2,1749,,,
0.0652875080704689,2,1799,,,
0.044271476566791534,2,1849,,,
0.04314295947551727,2,1899,,,
,2,1910,0.028376076370477676,0.13159289956092834,0.1935400366783142
0.06216009333729744,3,1949,,,
0.044014979153871536,3,1999,,,
0.04309828206896782,3,2049,,,
0.07655154913663864,3,2099,,,
0.08133313804864883,3,2149,,,
0.07049227505922318,3,2199,,,
0.06754552572965622,3,2249,,,
0.07468941807746887,3,2299,,,
0.06561007350683212,3,2349,,,
0.05028397962450981,3,2399,,,
0.05015266686677933,3,2449,,,
0.04535023123025894,3,2499,,,
,3,2547,0.03233436122536659,0.14063683152198792,0.20892436802387238
0.061682574450969696,4,2549,,,
0.05238083377480507,4,2599,,,
0.042405664920806885,4,2649,,,
0.05143183842301369,4,2699,,,
0.06195038557052612,4,2749,,,
0.04202066361904144,4,2799,,,
0.05021107941865921,4,2849,,,
0.042468197643756866,4,2899,,,
0.0639994889497757,4,2949,,,
0.033981166779994965,4,2999,,,
0.08138538151979446,4,3049,,,
0.030794862657785416,4,3099,,,
0.042222775518894196,4,3149,,,
,4,3184,0.032103996723890305,0.14159904420375824,0.21084852516651154
0.0551978163421154,5,3199,,,
0.06300756335258484,5,3249,,,
0.09592302143573761,5,3299,,,
0.06381124258041382,5,3349,,,
0.04178394377231598,5,3399,,,
0.060833048075437546,5,3449,,,
0.05904928594827652,5,3499,,,
0.056412748992443085,5,3549,,,
0.02713814750313759,5,3599,,,
0.07542681694030762,5,3649,,,
0.06945547461509705,5,3699,,,
0.0369388610124588,5,3749,,,
0.03530045598745346,5,3799,,,
,5,3821,0.0504608117043972,0.19259588420391083,0.2771044969558716
0.05605132132768631,6,3849,,,
0.05230100080370903,6,3899,,,
0.07830660045146942,6,3949,,,
0.043688856065273285,6,3999,,,
0.0339953675866127,6,4049,,,
0.034178320318460464,6,4099,,,
0.03967961668968201,6,4149,,,
0.025321299210190773,6,4199,,,
0.0499814935028553,6,4249,,,
0.030772527679800987,6,4299,,,
0.046301763504743576,6,4349,,,
0.05330264940857887,6,4399,,,
0.02911299280822277,6,4449,,,
,6,4458,0.01721467822790146,0.09579326212406158,0.14866194128990173
0.0452738031744957,7,4499,,,
0.035656701773405075,7,4549,,,
0.034179091453552246,7,4599,,,
0.05536946654319763,7,4649,,,
0.056598614901304245,7,4699,,,
0.05597536638379097,7,4749,,,
0.029800355434417725,7,4799,,,
0.04457319900393486,7,4849,,,
0.05264987051486969,7,4899,,,
0.030022183433175087,7,4949,,,
0.030182240530848503,7,4999,,,
0.026280619204044342,7,5049,,,
,7,5095,0.015943892300128937,0.09700063616037369,0.14306816458702087
0.03843444585800171,8,5099,,,
0.036243684589862823,8,5149,,,
0.04561842605471611,8,5199,,,
0.05769158527255058,8,5249,,,
0.041031014174222946,8,5299,,,
0.02715812809765339,8,5349,,,
0.037878960371017456,8,5399,,,
0.031160589307546616,8,5449,,,
0.07347173988819122,8,5499,,,
