train|MSE,epoch,step,val|MSE,val|MAE,val|MAPE
1.0139703750610352,0,49,,,
0.891801655292511,0,99,,,
0.8995699882507324,0,149,,,
0.8462434411048889,0,199,,,
0.9040780663490295,0,249,,,
0.923926830291748,0,299,,,
0.8648115396499634,0,349,,,
0.6738325357437134,0,399,,,
0.6956404447555542,0,449,,,
0.5785239934921265,0,499,,,
0.538307785987854,0,549,,,
0.20809683203697205,0,599,,,
,0,636,0.03083759732544422,0.14909245073795319,0.19832494854927063
0.07425172626972198,1,649,,,
0.0020440195221453905,1,699,,,
0.0185023695230484,1,749,,,
0.04133710637688637,1,799,,,
0.022942878305912018,1,849,,,
0.013126257807016373,1,899,,,
0.03227272257208824,1,949,,,
0.01265246793627739,1,999,,,
0.049243710935115814,1,1049,,,
0.04124566912651062,1,1099,,,
0.01188349537551403,1,1149,,,
0.02092977985739708,1,1199,,,
0.010470999404788017,1,1249,,,
,1,1273,0.029755163937807083,0.12671542167663574,0.19351039826869965
0.014174303039908409,2,1299,,,
0.009352298453450203,2,1349,,,
0.021070659160614014,2,1399,,,
0.059595249593257904,2,1449,,,
0.006207248196005821,2,1499,,,
0.005154662299901247,2,1549,,,
0.013863364234566689,2,1599,,,
0.01873910427093506,2,1649,,,
0.06494864821434021,2,1699,,,
0.010029233992099762,2,1749,,,
0.007488044910132885,2,1799,,,
0.009439239278435707,2,1849,,,
0.0054072365164756775,2,1899,,,
,2,1910,0.03301341086626053,0.1365526020526886,0.20714415609836578
0.0027255257591605186,3,1949,,,
0.00681555038318038,3,1999,,,
0.011010907590389252,3,2049,,,
0.021891329437494278,3,2099,,,
0.014767169952392578,3,2149,,,
0.008978317491710186,3,2199,,,
0.014313963241875172,3,2249,,,
0.0193968303501606,3,2299,,,
0.042403820902109146,3,2349,,,
0.014398522675037384,3,2399,,,
0.006821063347160816,3,2449,,,
0.008478340692818165,3,2499,,,
,3,2547,0.028700239956378937,0.12845706939697266,0.19545602798461914
0.006490299478173256,4,2549,,,
0.004960576072335243,4,2599,,,
0.0078109512105584145,4,2649,,,
0.0122629813849926,4,2699,,,
0.018336543813347816,4,2749,,,
0.007766170427203178,4,2799,,,
0.018006227910518646,4,2849,,,
0.03503111004829407,4,2899,,,
0.02608386054635048,4,2949,,,
0.048236098140478134,4,2999,,,
0.013298572041094303,4,3049,,,
0.007727435790002346,4,3099,,,
0.00688134552910924,4,3149,,,
,4,3184,0.02176840603351593,0.10769511759281158,0.16710694134235382
0.010225530713796616,5,3199,,,
0.008333390578627586,5,3249,,,
0.02106773667037487,5,3299,,,
0.022505929693579674,5,3349,,,
0.009884864091873169,5,3399,,,
0.005581818055361509,5,3449,,,
0.009116961620748043,5,3499,,,
0.012180963531136513,5,3549,,,
0.017987431958317757,5,3599,,,
0.009614245966076851,5,3649,,,
0.018479280173778534,5,3699,,,
0.0032334011048078537,5,3749,,,
0.004778536967933178,5,3799,,,
,5,3821,0.017043838277459145,0.09457721561193466,0.14739711582660675
0.019255755469202995,6,3849,,,
0.007552463561296463,6,3899,,,
0.011696673929691315,6,3949,,,
0.006265447940677404,6,3999,,,
0.01691441237926483,6,4049,,,
0.0034148208796977997,6,4099,,,
0.005084373988211155,6,4149,,,
0.015043719671666622,6,4199,,,
0.01969701610505581,6,4249,,,
0.008148951455950737,6,4299,,,
0.004807791672646999,6,4349,,,
0.009835608303546906,6,4399,,,
0.006527537014335394,6,4449,,,
,6,4458,0.01504575740545988,0.0908324122428894,0.14010733366012573
0.0084567591547966,7,4499,,,
0.005511857569217682,7,4549,,,
0.019938256591558456,7,4599,,,
0.020755000412464142,7,4649,,,
0.020560501143336296,7,4699,,,
