train|MSE,epoch,step,val|MSE,val|MAE,val|MAPE
0.7706328630447388,0,49,,,
0.5832744836807251,0,99,,,
0.2623017728328705,0,149,,,
,0,189,0.8200836777687073,0.8693758845329285,1.1080021858215332
0.7992434501647949,1,199,,,
0.9047480225563049,1,249,,,
0.3890290856361389,1,299,,,
0.22985750436782837,1,349,,,
,1,379,0.7011076807975769,0.8008210062980652,0.999767541885376
0.749472439289093,2,399,,,
0.6403548717498779,2,449,,,
0.2201734483242035,2,499,,,
0.17483842372894287,2,549,,,
,2,569,0.3760417401790619,0.5717683434486389,0.8184114098548889
0.2665260434150696,3,599,,,
0.07462134957313538,3,649,,,
0.1851559728384018,3,699,,,
0.15191949903964996,3,749,,,
,3,759,0.28413283824920654,0.49444878101348877,0.7809543609619141
0.19158948957920074,4,799,,,
0.09099133312702179,4,849,,,
0.11719770729541779,4,899,,,
0.14911533892154694,4,949,,,
,4,949,0.24873855710029602,0.46395301818847656,0.76485276222229
0.04276024550199509,5,999,,,
0.14941076934337616,5,1049,,,
0.15136119723320007,5,1099,,,
,5,1139,0.2241814136505127,0.4414011240005493,0.7520168423652649
0.05963624268770218,6,1149,,,
0.05407962203025818,6,1199,,,
0.1484737992286682,6,1249,,,
0.18938452005386353,6,1299,,,
,6,1329,0.2066718190908432,0.42392978072166443,0.741769552230835
0.07294969260692596,7,1349,,,
0.026987453922629356,7,1399,,,
0.11567027866840363,7,1449,,,
0.18120291829109192,7,1499,,,
,7,1519,0.19450506567955017,0.4105651080608368,0.7339141368865967
0.018016215413808823,8,1549,,,
0.08396591991186142,8,1599,,,
0.15487298369407654,8,1649,,,
0.14646747708320618,8,1699,,,
,8,1709,0.1863013058900833,0.4008200466632843,0.7284260392189026
0.15009146928787231,9,1749,,,
0.0940479040145874,9,1799,,,
0.10408337414264679,9,1849,,,
0.12113744765520096,9,1899,,,
,9,1899,0.18093128502368927,0.3941507935523987,0.7249284982681274
0.03538176417350769,10,1949,,,
0.11185779422521591,10,1999,,,
0.11786819994449615,10,2049,,,
,10,2089,0.17731323838233948,0.3896064758300781,0.7227789759635925
0.029228657484054565,11,2099,,,
0.060542941093444824,11,2149,,,
0.11463966220617294,11,2199,,,
0.16745568811893463,11,2249,,,
,11,2279,0.1747020184993744,0.3863639831542969,0.7214279174804688
0.05127110332250595,12,2299,,,
0.025240667164325714,12,2349,,,
0.11682318896055222,12,2399,,,
