train/loss_epoch;epoch
0.40762007236480713;0
0.3264753818511963;0
0.4699557423591614;0
1.0393612384796143;0
0.3020150661468506;0
0.1374901533126831;0
0.059121936559677124;0
0.03805841878056526;0
0.23466092348098755;0
0.027856355533003807;0
0.052926503121852875;0
0.1482124626636505;0
0.12214505672454834;0
0.01826164498925209;0
0.06380289047956467;0
0.00331009179353714;0
0.006000461056828499;0
0.1283385008573532;0
0.015614427626132965;0
0.0033876625820994377;0
0.0683470219373703;0
0.2577970027923584;0
0.025733090937137604;0
0.023286523297429085;0
0.003469126531854272;0
0.004002820700407028;0
0.05009067803621292;0
0.0015231709694489837;0
0.0019777491688728333;0
0.0033328612335026264;0
0.1933249831199646;0
0.0184222050011158;0
0.016609463840723038;0
0.0014082532143220305;0
0.009585310705006123;0
0.029564887285232544;0
0.014044636860489845;0
0.0047696135006845;0
0.0030773142352700233;0
0.006691294722259045;0
0.03646960109472275;0
0.0009386902675032616;0
0.007841680198907852;0
0.0006282465765252709;0
0.03644907474517822;0
0.011230554431676865;0
0.0033182641491293907;0
0.0037195906043052673;0
0.013504287227988243;0
0.16049490869045258;0
0.005767771974205971;0
0.003106145653873682;0
0.0030048678163439035;0
0.018909702077507973;0
0.21896636486053467;0
0.0008994790841825306;0
0.3164815604686737;1
0.005371953826397657;1
0.013190913945436478;1
0.005693655926734209;1
0.003344716737046838;1
0.002165722195059061;1
0.0008919346146285534;1
0.03704299032688141;1
0.03589348495006561;1
0.026649637147784233;1
0.12112661451101303;1
0.004148834850639105;1
0.00390852615237236;1
0.001960787922143936;1
0.0020816049072891474;1
0.0034328813198953867;1
0.0034776031970977783;1
0.13237091898918152;1
0.007447445765137672;1
0.006895532365888357;1
0.011845512315630913;1
0.009019068442285061;1
0.0005118317785672843;1
0.12356159090995789;1
0.0025740712881088257;1
0.09162146598100662;1
0.07469980418682098;1
0.019244235008955002;1
0.002365515334531665;1
0.013148476369678974;1
0.0013637987431138754;1
0.007401695940643549;1
0.20119550824165344;1
0.0010956971673294902;1
0.07344220578670502;1
0.0032657457049936056;1
0.026520004495978355;1
0.028213869780302048;1
0.0013966279802843928;1
0.0017660442972555757;1
0.0021863565780222416;1
0.17207254469394684;1
0.014348957687616348;1
0.3045825660228729;1
0.051705483347177505;1
0.0015819750260561705;1
0.005413135513663292;1
0.0013200037647038698;1
0.0006683837855234742;1
0.00583906564861536;1
0.1173090785741806;1
0.0006619389168918133;1
0.008377420715987682;1
0.13350868225097656;1
0.06318390369415283;1
0.012246333062648773;1
0.010192736983299255;2
0.0014032075414434075;2
0.02282710373401642;2
0.08848795294761658;2
0.03839396312832832;2
0.002653543371707201;2
0.004530531354248524;2
0.0024515928234905005;2
0.0017153839580714703;2
0.0020410732831805944;2
0.004198314622044563;2
0.024560514837503433;2
0.036914363503456116;2
0.01051774900406599;2
0.004709337837994099;2
0.008240554481744766;2
0.001655622269026935;2
0.0019364850595593452;2
0.0022904204670339823;2
0.0014343664515763521;2
0.007598570082336664;2
0.047756217420101166;2
0.022965840995311737;2
0.0023327129893004894;2
0.0031793187372386456;2
0.007503812666982412;2
0.0023839562200009823;2
0.130092054605484;2
0.002439291914924979;2
0.005804554093629122;2
0.000849889765959233;2
0.017761647701263428;2
0.010653461329638958;2
0.0050495583564043045;2
0.0010474197333678603;2
0.0021430233027786016;2
0.0006815603119321167;2
0.0010148774599656463;2
0.02519763819873333;2
0.0012992655392736197;2
0.01287834718823433;2
0.0019909043330699205;2
0.0103224478662014;2
0.0258457250893116;2
0.0013473944272845984;2
0.033624399453401566;2
0.0008276714361272752;2
0.0018654628656804562;2
0.007726799696683884;2
0.015170365571975708;2
0.004393385257571936;2
0.0009293420589528978;2
0.0006228884449228644;2
0.0012307388242334127;2
0.10627155005931854;2
0.003955870866775513;2
0.0005039910902269185;2
0.0025353264063596725;3
0.012585552409291267;3
0.001670784200541675;3
0.0036906548775732517;3
0.011161843314766884;3
0.0008192635723389685;3
0.020084945484995842;3
0.008975334465503693;3
0.006972195580601692;3
0.006338678300380707;3
0.001362085109576583;3
0.0024482831358909607;3
0.0012661145301535726;3
0.00124274508561939;3
0.003768019378185272;3
0.0005761474021710455;3
0.007819981314241886;3
0.0924086719751358;3
0.015500770881772041;3
0.005751822609454393;3
0.0010344705078750849;3
0.002011233940720558;3
0.030669543892145157;3
0.0034874745178967714;3
0.11318100988864899;3
0.018156593665480614;3
0.0043937573209404945;3
0.04338246211409569;3
0.00027349733863957226;3
0.0010771966772153974;3
0.002477087080478668;3
0.016866695135831833;3
0.005228851921856403;3
0.0046888128854334354;3
0.027599532157182693;3
0.0006479475414380431;3
0.032895565032958984;3
0.0022222232073545456;3
0.0018902935553342104;3
0.0005964440642856061;3
0.028668273240327835;3
0.001078341156244278;3
0.09295575320720673;3
0.05826304107904434;3
0.0018987093353644013;3
0.0003898755821865052;3
0.0023587592877447605;3
0.0034502954222261906;3
0.00461316853761673;3
0.002912363735958934;3
0.00826038047671318;3
0.0015135946450755;3
0.009031710214912891;3
0.0077947997488081455;3
0.0004776251735165715;3
0.0014038088265806437;3
0.001985559007152915;4
0.0032971841283142567;4
0.03473053500056267;4
0.0008457265212200582;4
